"","x"
"2498",6
"2499",12
"2500",10
"2501",8
"2502",12
"2503",4
"2504",6
"2505",13
"2506",6
"2507",4
"2508",12
"2509",10
"2510",1
"2511",15
"2512",12
"2513",4
"2514",15
"2515",15
"2516",3
"2517",12
"2518",11
"2519",4
"2520",12
"2521",10
"2522",10
"2523",12
"2524",9
"2525",11
"2526",4
"2527",10
"2528",4
"2529",15
"2530",15
"2531",9
"2532",14
"2533",15
"2534",11
"2535",12
"2536",10
"2537",10
"2538",15
"2539",15
"2540",1
"2541",11
"2542",3
"2543",15
"2544",12
"2545",10
"2546",12
"2547",12
"2548",11
"2549",7
"2550",8
"2551",11
"2552",3
"2553",1
"2554",12
"2555",15
"2556",4
"2557",12
"2558",1
"2559",6
"2560",1
"2561",1
"2562",10
"2563",11
"2564",12
"2565",12
"2566",15
"2567",2
"2568",8
"2569",14
"2570",1
"2571",7
"2572",10
"2573",7
"2574",9
"2575",3
"2576",7
"2577",15
"2578",13
"2579",7
"2580",15
"2581",4
"2582",7
"2583",9
"2584",8
"2585",12
"2586",6
"2587",1
"2588",7
"2589",6
"2590",6
"2591",1
"2592",10
"2593",9
"2594",3
"2595",9
"2596",13
"2597",9
"2598",14
"2599",15
"2600",6
"2601",9
"2602",10
"2603",12
"2604",12
"2605",6
"2606",8
"2607",15
"2608",15
"2609",13
"2610",13
"2611",1
"2612",9
"2613",13
"2614",11
"2615",12
"2616",12
"2617",11
"2618",1
"2619",15
"2620",15
"2621",12
"2622",4
"2623",15
"2624",15
"2625",15
"2626",3
"2627",9
"2628",14
"2629",11
"2630",15
"2631",1
"2632",7
"2633",15
"2634",6
"2635",12
"2636",7
"2637",8
"2638",9
"2639",10
"2640",12
"2641",1
"2642",12
"2643",13
"2644",12
"2645",3
"2646",12
"2647",11
"2648",14
"2649",15
"2650",15
"2651",15
"2652",15
"2653",12
"2654",11
"2655",15
"2656",9
"2657",4
"2658",12
"2659",6
"2660",4
"2661",12
"2662",12
"2663",15
"2664",10
"2665",8
"2666",15
"2667",7
"2668",14
"2669",8
"2670",1
"2671",10
"2672",7
"2673",13
"2674",3
"2675",15
"2676",13
"2677",1
"2678",4
"2679",1
"2680",12
"2681",6
"2682",8
"2683",13
"2684",3
"2685",7
"2686",15
"2687",4
"2688",14
"2689",13
"2690",11
"2691",2
"2692",6
"2693",13
"2694",9
"2695",15
"2696",7
"2697",11
"2698",11
"2699",9
"2700",3
"2701",9
"2702",15
"2703",6
"2704",14
"2705",11
"2706",12
"2707",11
"2708",15
"2709",12
"2710",10
"2711",12
"2712",9
"2713",15
"2714",9
"2715",1
"2716",3
"2717",11
"2718",1
"2719",1
"2720",9
"2721",10
"2722",14
"2723",14
"2724",12
"2725",9
"2726",15
"2727",15
"2728",4
"2729",14
"2730",11
"2731",9
"2732",15
"2733",7
"2734",11
"2735",7
"2736",4
"2737",9
"2738",9
"2739",13
"2740",1
"2741",6
"2742",6
"2743",14
"2744",6
"2745",1
"2746",9
"2747",7
"2748",15
"2749",7
"2750",11
"2751",11
"2752",7
"2753",11
"2754",4
"2755",2
"2756",15
"2757",4
"2758",3
"2759",15
"2760",4
"2761",8
"2762",12
"2763",7
"2764",7
"2765",15
"2766",9
"2767",15
"2768",12
"2769",4
"2770",1
"2771",15
"2772",2
"2773",15
"2774",4
"2775",9
"2776",12
"2777",15
"2778",13
"2779",8
"2780",15
"2781",15
"2782",3
"2783",9
"2784",9
"2785",6
"2786",1
"2787",9
"2788",10
"2789",4
"2790",15
"2791",15
"2792",11
"2793",2
"2794",6
"2795",12
"2796",11
"2797",15
"2798",15
"2799",9
"2800",13
"2801",15
"2802",15
"2803",12
"2804",11
"2805",14
"2806",6
"2807",6
"2808",15
"2809",12
"2810",4
"2811",2
"2812",4
"2813",12
"2814",4
"2815",12
"2816",11
"2817",12
"2818",7
"2819",10
"2820",12
"2821",11
"2822",14
"2823",7
"2824",8
"2825",7
"2826",2
"2827",7
"2828",6
"2829",1
"2830",10
"2831",1
"2832",7
"2833",11
"2834",1
"2835",3
"2836",15
"2837",7
"2838",9
"2839",15
"2840",15
"2841",11
"2842",11
"2843",9
"2844",15
"2845",12
"2846",11
"2847",7
"2848",9
"2849",15
"2850",14
"2851",12
"2852",14
"2853",10
"2854",1
"2855",15
"2856",7
"2857",7
"2858",15
"2859",15
"2860",14
"2861",6
"2862",4
"2863",9
"2864",15
"2865",13
"2866",9
"2867",1
"2868",12
"2869",1
"2870",8
"2871",13
"2872",4
"2873",3
"2874",13
"2875",15
"2876",14
"2877",11
"2878",15
"2879",11
"2880",14
"2881",12
"2882",13
"2883",11
"2884",12
"2885",1
"2886",13
"2887",8
"2888",7
"2889",2
"2890",8
"2891",9
"2892",13
"2893",7
"2894",8
"2895",15
"2896",7
"2897",3
"2898",15
"2899",14
"2900",8
"2901",1
"2902",4
"2903",12
"2904",7
"2905",7
"2906",7
"2907",9
"2908",11
"2909",11
"2910",2
"2911",7
"2912",15
"2913",6
"2914",8
"2915",12
"2916",15
"2917",12
"2918",11
"2919",8
"2920",15
"2921",4
"2922",15
"2923",12
"2924",7
"2925",8
"2926",3
"2927",4
"2928",10
"2929",10
"2930",7
"2931",7
"2932",12
"2933",9
"2934",3
"2935",1
"2936",12
"2937",7
"2938",4
"2939",13
"2940",7
"2941",12
"2942",6
"2943",1
"2944",12
"2945",12
"2946",4
"2947",8
"2948",8
"2949",15
"2950",4
"2951",9
"2952",1
"2953",6
"2954",15
"2955",14
"2956",9
"2957",13
"2958",9
"2959",1
"2960",2
"2961",12
"2962",8
"2963",10
"2964",4
"2965",7
"2966",7
"2967",9
"2968",7
"2969",13
"2970",8
"2971",9
"2972",6
"2973",9
"2974",13
"2975",15
"2976",6
"2977",4
"2978",1
"2979",8
"2980",12
"2981",15
"2982",7
"2983",13
"2984",13
"2985",11
"2986",11
"2987",9
"2988",7
"2989",13
"2990",7
"2991",15
"2992",1
"2993",12
"2994",15
"2995",1
"2996",15
"2997",14
"2998",13
"2999",15
"3000",15
"3001",7
"3002",15
"3003",15
"3004",2
"3005",12
"3006",4
"3007",10
"3008",2
"3009",8
"3010",11
"3011",2
"3012",9
"3013",2
"3014",8
"3015",11
"3016",15
"3017",9
"3018",1
"3019",10
"3020",9
"3021",4
"3022",14
"3023",8
"3024",11
"3025",12
"3026",8
"3027",4
"3028",7
"3029",1
"3030",8
"3031",7
"3032",15
"3033",10
"3034",7
"3035",10
"3036",6
"3037",8
"3038",11
"3039",7
"3040",12
"3041",6
"3042",8
"3043",15
"3044",13
"3045",9
"3046",7
"3047",7
"3048",1
"3049",1
"3050",1
"3051",15
"3052",8
"3053",7
"3054",4
"3055",15
"3056",9
"3057",12
"3058",8
"3059",10
"3060",12
"3061",12
"3062",1
"3063",13
"3064",14
"3065",14
"3066",1
"3067",4
"3068",15
"3069",9
"3070",9
"3071",1
"3072",6
"3073",9
"3074",7
"3075",6
"3076",12
"3077",7
"3078",1
"3079",3
"3080",8
"3081",12
"3082",15
"3083",12
"3084",7
"3085",15
"3086",10
"3087",11
"3088",10
"3089",12
"3090",15
"3091",3
"3092",15
"3093",11
"3094",14
"3095",15
"3096",7
"3097",7
"3098",9
"3099",10
"3100",13
"3101",12
"3102",11
"3103",12
"3104",2
"3105",12
"3106",10
"3107",4
"3108",10
"3109",4
"3110",7
"3111",15
"3112",15
"3113",14
"3114",1
"3115",3
"3116",12
"3117",13
"3118",14
"3119",11
"3120",4
"3121",1
"3122",12
"3123",1
"3124",13
"3125",12
"3126",14
"3127",2
"3128",14
"3129",7
"3130",15
"3131",6
"3132",12
"3133",11
"3134",12
"3135",7
"3136",3
"3137",10
"3138",8
"3139",2
"3140",4
"3141",15
"3142",15
"3143",7
"3144",12
"3145",9
"3146",8
"3147",13
"3148",15
"3149",15
"3150",12
"3151",11
"3152",14
"3153",7
"3154",13
"3155",1
"3156",10
"3157",15
"3158",3
"3159",11
"3160",8
"3161",10
"3162",4
"3163",12
"3164",1
"3165",9
"3166",9
"3167",12
"3168",12
"3169",12
"3170",13
"3171",13
"3172",2
"3173",4
"3174",14
"3175",1
"3176",7
"3177",15
"3178",7
"3179",4
"3180",11
"3181",15
"3182",10
"3183",13
"3184",12
"3185",1
"3186",7
"3187",8
"3188",15
"3189",1
"3190",6
"3191",7
"3192",8
"3193",11
"3194",6
"3195",11
"3196",15
"3197",9
"3198",9
"3199",7
"3200",12
"3201",9
"3202",11
"3203",8
"3204",11
"3205",3
"3206",11
"3207",15
"3208",11
"3209",15
"3210",9
"3211",10
"3212",13
"3213",13
"3214",15
"3215",13
"3216",12
"3217",12
"3218",1
"3219",8
"3220",12
"3221",6
"3222",11
"3223",15
"3224",15
"3225",15
"3226",15
"3227",11
"3228",11
"3229",14
"3230",7
"3231",9
"3232",2
"3233",9
"3234",14
"3235",10
"3236",15
"3237",10
"3238",9
"3239",14
"3240",11
"3241",9
"3242",15
"3243",9
"3244",9
"3245",4
"3246",4
"3247",15
"3248",4
"3249",14
"3250",2
"3251",3
"3252",3
"3253",6
"3254",1
"3255",11
"3256",11
"3257",9
"3258",10
"3259",6
"3260",9
"3261",3
"3262",12
"3263",14
"3264",3
"3265",12
"3266",1
"3267",4
"3268",9
"3269",6
"3270",11
"3271",11
"3272",1
"3273",10
"3274",15
"3275",3
"3276",4
"3277",15
"3278",12
"3279",10
"3280",7
"3281",4
"3282",11
"3283",11
"3284",12
"3285",1
"3286",2
"3287",15
"3288",12
"3289",1
"3290",3
"3291",4
"3292",4
"3293",6
"3294",12
"3295",9
"3296",11
"3297",11
"3298",12
"3299",11
"3300",11
"3301",3
"3302",11
"3303",7
"3304",8
"3305",12
"3306",15
"3307",15
"3308",4
"3309",2
"3310",11
"3311",9
"3312",7
"3313",11
"3314",4
"3315",15
"3316",9
"3317",11
"3318",12
"3319",6
"3320",11
"3321",4
"3322",15
"3323",12
"3324",6
"3325",12
"3326",4
"3327",6
"3328",15
"3329",12
"3330",15
"3331",3
"3332",3
"3333",4
"3334",15
"3335",15
"3336",12
"3337",4
"3338",12
"3339",11
"3340",4
"3341",8
"3342",12
"3343",11
"3344",4
"3345",7
"3346",14
"3347",15
"3348",6
"3349",3
"3350",11
"3351",9
"3352",15
"3353",1
"3354",15
"3355",12
"3356",14
"3357",11
"3358",7
"3359",15
"3360",12
"3361",1
"3362",10
"3363",3
"3364",15
"3365",2
"3366",9
"3367",11
"3368",12
"3369",11
"3370",13
"3371",7
"3372",9
"3373",15
"3374",7
"3375",6
"3376",4
"3377",9
"3378",8
"3379",1
"3380",11
"3381",11
"3382",3
"3383",4
"3384",11
"3385",7
"3386",15
"3387",9
"3388",9
"3389",15
"3390",15
"3391",15
"3392",7
"3393",1
"3394",8
"3395",1
"3396",7
"3397",10
"3398",15
"3399",12
"3400",13
"3401",15
"3402",15
"3403",15
"3404",12
"3405",9
"3406",14
"3407",9
"3408",9
"3409",7
"3410",8
"3411",15
"3412",12
"3413",4
"3414",9
"3415",9
"3416",9
"3417",9
"3418",4
"3419",11
"3420",12
"3421",4
"3422",1
"3423",12
"3424",15
"3425",4
"3426",9
"3427",2
"3428",9
"3429",11
"3430",15
"3431",11
"3432",14
"3433",7
"3434",1
"3435",15
"3436",12
"3437",4
"3438",12
"3439",15
"3440",13
"3441",4
"3442",13
"3443",8
"3444",14
"3445",12
"3446",15
"3447",15
"3448",12
"3449",1
"3450",12
"3451",7
"3452",13
"3453",13
"3454",9
"3455",13
"3456",7
"3457",11
"3458",7
"3459",8
"3460",6
"3461",14
"3462",15
"3463",3
"3464",15
"3465",4
"3466",15
"3467",6
"3468",4
"3469",15
"3470",11
"3471",2
"3472",10
"3473",1
"3474",14
"3475",7
"3476",10
"3477",12
"3478",4
"3479",4
"3480",13
"3481",1
"3482",15
"3483",6
"3484",7
"3485",15
"3486",7
"3487",15
"3488",10
"3489",10
"3490",6
"3491",6
"3492",8
"3493",15
"3494",8
"3495",15
"3496",15
"3497",13
"3498",6
"3499",4
"3500",15
"3501",11
"3502",3
"3503",15
"3504",8
"3505",15
"3506",6
"3507",4
"3508",8
"3509",11
"3510",1
"3511",9
"3512",6
"3513",15
"3514",7
"3515",15
"3516",1
"3517",10
"3518",1
"3519",14
"3520",8
"3521",4
"3522",7
"3523",6
"3524",7
"3525",9
"3526",4
"3527",15
"3528",11
"3529",12
"3530",1
"3531",4
"3532",10
"3533",15
"3534",7
"3535",9
"3536",12
"3537",7
"3538",15
"3539",8
"3540",6
"3541",1
"3542",12
"3543",9
"3544",7
"3545",7
"3546",4
"3547",7
"3548",15
"3549",12
"3550",14
"3551",7
"3552",1
"3553",4
"3554",15
"3555",15
"3556",11
"3557",9
"3558",13
"3559",15
"3560",2
"3561",7
"3562",15
"3563",4
"3564",4
"3565",6
"3566",6
"3567",15
"3568",11
"3569",3
"3570",8
"3571",4
"3572",15
"3573",15
"3574",7
"3575",8
"3576",12
"3577",1
"3578",11
"3579",7
"3580",15
"3581",15
"3582",7
"3583",11
"3584",1
"3585",10
"3586",10
"3587",7
"3588",10
"3589",1
"3590",15
"3591",8
"3592",9
"3593",8
"3594",10
"3595",14
"3596",3
"3597",14
"3598",1
"3599",15
"3600",4
"3601",15
"3602",10
"3603",6
"3604",2
"3605",1
"3606",15
"3607",15
"3608",1
"3609",1
"3610",6
"3611",12
"3612",4
"3613",2
"3614",11
"3615",11
"3616",15
"3617",1
"3618",15
"3619",11
"3620",6
"3621",13
"3622",1
"3623",15
"3624",12
"3625",8
"3626",10
"3627",12
"3628",15
"3629",11
"3630",13
"3631",4
"3632",12
"3633",15
"3634",1
"3635",3
"3636",14
"3637",7
"3638",12
"3639",9
"3640",9
"3641",10
"3642",6
"3643",13
"3644",3
"3645",4
"3646",3
"3647",10
"3648",12
"3649",10
"3650",12
"3651",13
"3652",9
"3653",10
"3654",4
"3655",12
"3656",13
"3657",3
"3658",9
"3659",11
"3660",9
"3661",15
"3662",8
"3663",12
"3664",11
"3665",11
"3666",7
"3667",15
"3668",15
"3669",8
"3670",2
"3671",7
"3672",14
"3673",1
"3674",11
"3675",13
"3676",11
"3677",9
"3678",9
"3679",15
"3680",15
"3681",9
"3682",4
"3683",11
"3684",12
"3685",4
"3686",12
"3687",1
"3688",4
"3689",11
"3690",15
"3691",2
"3692",3
"3693",4
"3694",8
"3695",11
"3696",11
"3697",2
"3698",12
"3699",7
"3700",1
"3701",12
"3702",4
"3703",14
"3704",15
"3705",12
"3706",13
"3707",2
"3708",6
"3709",13
"3710",7
"3711",3
"3712",6
"3713",11
"3714",3
"3715",1
"3716",1
"3717",1
"3718",2
"3719",15
"3720",12
"3721",15
"3722",9
"3723",15
"3724",1
"3725",6
"3726",15
"3727",3
"3728",9
"3729",14
"3730",4
"3731",10
"3732",7
"3733",11
"3734",11
"3735",8
"3736",11
"3737",15
"3738",12
"3739",9
"3740",14
"3741",7
"3742",12
"3743",11
"3744",15
"3745",7
"3746",15
"3747",8
"3748",7
"3749",13
"3750",15
"3751",6
"3752",8
"3753",2
"3754",7
"3755",12
"3756",12
"3757",11
"3758",1
"3759",6
"3760",15
"3761",9
"3762",7
"3763",15
"3764",11
"3765",15
"3766",12
"3767",11
"3768",4
"3769",15
"3770",14
"3771",8
"3772",8
"3773",14
"3774",13
"3775",14
"3776",1
"3777",15
"3778",7
"3779",15
"3780",7
"3781",7
"3782",15
"3783",4
"3784",10
"3785",2
"3786",10
"3787",12
"3788",15
"3789",9
"3790",15
"3791",6
"3792",6
"3793",9
"3794",12
"3795",13
"3796",7
"3797",9
"3798",8
"3799",15
"3800",15
"3801",13
"3802",7
"3803",3
"3804",15
"3805",15
"3806",7
"3807",11
"3808",12
"3809",8
"3810",13
"3811",6
"3812",13
"3813",9
"3814",11
"3815",1
"3816",6
"3817",4
"3818",12
"3819",6
"3820",15
"3821",3
"3822",9
"3823",7
"3824",1
"3825",11
"3826",13
"3827",6
"3828",13
"3829",13
"3830",4
"3831",4
"3832",15
"3833",1
"3834",15
"3835",1
"3836",15
"3837",15
"3838",14
"3839",1
"3840",13
"3841",11
"3842",11
"3843",10
"3844",1
"3845",1
"3846",7
"3847",4
"3848",10
"3849",12
"3850",1
"3851",6
"3852",7
"3853",10
"3854",11
"3855",12
"3856",1
"3857",9
"3858",12
"3859",9
"3860",1
"3861",15
"3862",12
"3863",12
"3864",15
"3865",11
"3866",7
"3867",11
"3868",8
"3869",10
"3870",7
"3871",7
"3872",15
"3873",7
"3874",15
"3875",6
"3876",11
"3877",2
"3878",9
"3879",7
"3880",13
"3881",11
"3882",9
"3883",7
"3884",12
"3885",10
"3886",15
"3887",3
"3888",4
"3889",6
"3890",11
"3891",9
"3892",7
"3893",15
"3894",7
"3895",14
"3896",6
"3897",3
"3898",3
"3899",11
"3900",12
"3901",12
"3902",9
"3903",7
"3904",6
"3905",7
"3906",1
"3907",12
"3908",4
"3909",15
"3910",9
"3911",9
"3912",9
"3913",13
"3914",4
"3915",8
"3916",6
"3917",8
"3918",1
"3919",9
"3920",13
"3921",4
"3922",12
"3923",7
"3924",15
"3925",14
"3926",1
"3927",7
"3928",9
"3929",9
"3930",7
"3931",9
"3932",14
"3933",12
"3934",2
"3935",11
"3936",13
"3937",8
"3938",3
"3939",11
"3940",12
"3941",6
"3942",11
"3943",1
"3944",11
"3945",7
"3946",12
"3947",15
"3948",4
"3949",11
"3950",12
"3951",15
"3952",11
"3953",13
"3954",6
"3955",6
"3956",6
"3957",9
"3958",4
"3959",4
"3960",1
"3961",9
"3962",1
"3963",4
"3964",9
"3965",8
"3966",10
"3967",4
"3968",11
"3969",15
"3970",4
"3971",11
"3972",13
"3973",15
"3974",13
"3975",12
"3976",14
"3977",11
"3978",9
"3979",2
"3980",8
"3981",9
"3982",10
"3983",15
"3984",6
"3985",1
"3986",1
"3987",15
"3988",10
"3989",10
"3990",4
"3991",9
"3992",1
"3993",12
"3994",9
"3995",13
"3996",11
"3997",9
"3998",4
"3999",14
"4000",9
"4001",2
"4002",7
"4003",9
"4004",9
"4005",7
"4006",8
"4007",2
"4008",2
"4009",12
"4010",10
"4011",15
"4012",9
"4013",15
"4014",9
"4015",13
"4016",8
"4017",12
"4018",3
"4019",15
"4020",13
"4021",9
"4022",7
"4023",4
"4024",15
"4025",1
"4026",11
"4027",6
"4028",11
"4029",1
"4030",11
"4031",7
"4032",13
"4033",6
"4034",9
"4035",15
"4036",15
"4037",4
"4038",7
"4039",4
"4040",9
"4041",12
"4042",4
"4043",12
"4044",15
"4045",1
"4046",6
"4047",12
"4048",4
"4049",3
"4050",4
"4051",15
"4052",11
"4053",9
"4054",14
"4055",15
"4056",1
"4057",7
"4058",9
"4059",11
"4060",12
"4061",12
"4062",2
"4063",8
"4064",11
"4065",15
"4066",12
"4067",7
"4068",8
"4069",2
"4070",11
"4071",12
"4072",9
"4073",10
"4074",14
"4075",2
"4076",10
"4077",15
"4078",10
"4079",2
"4080",4
"4081",13
"4082",7
"4083",9
"4084",14
"4085",4
"4086",6
"4087",7
"4088",6
"4089",10
"4090",6
"4091",6
"4092",15
"4093",10
"4094",7
"4095",10
"4096",1
"4097",6
"4098",6
"4099",4
"4100",12
"4101",4
"4102",12
"4103",11
"4104",9
"4105",9
"4106",13
"4107",4
"4108",11
"4109",6
"4110",12
"4111",11
"4112",6
"4113",15
"4114",6
"4115",8
"4116",15
"4117",11
"4118",11
"4119",15
"4120",13
"4121",15
"4122",15
"4123",13
"4124",13
"4125",1
"4126",8
"4127",1
"4128",12
"4129",1
"4130",15
"4131",1
"4132",12
"4133",9
"4134",15
"4135",15
"4136",10
"4137",6
"4138",7
"4139",12
"4140",1
"4141",7
"4142",8
"4143",12
"4144",8
"4145",15
"4146",11
"4147",4
"4148",12
"4149",15
"4150",7
"4151",9
"4152",11
"4153",8
"4154",15
"4155",10
"4156",13
"4157",7
"4158",11
"4159",9
"4160",10
"4161",11
"4162",3
"4163",15
"4164",6
"4165",1
"4166",12
"4167",2
"4168",9
"4169",9
"4170",10
"4171",15
"4172",10
"4173",15
"4174",7
"4175",1
"4176",11
"4177",1
"4178",2
"4179",1
"4180",11
"4181",1
"4182",9
"4183",11
"4184",12
"4185",11
"4186",7
"4187",7
"4188",14
"4189",4
"4190",2
"4191",8
"4192",1
"4193",15
"4194",15
"4195",11
"4196",13
"4197",14
"4198",8
"4199",14
"4200",15
"4201",1
"4202",11
"4203",12
"4204",9
"4205",9
"4206",10
"4207",12
"4208",15
"4209",12
"4210",12
"4211",9
"4212",7
"4213",10
"4214",7
"4215",11
"4216",8
"4217",4
"4218",11
"4219",15
"4220",11
"4221",9
"4222",1
"4223",12
"4224",10
"4225",15
"4226",11
"4227",4
"4228",9
"4229",8
"4230",9
"4231",13
"4232",6
"4233",15
"4234",3
"4235",15
"4236",8
"4237",7
"4238",14
"4239",15
"4240",12
"4241",8
"4242",11
"4243",15
"4244",11
"4245",7
"4246",4
"4247",3
"4248",7
"4249",10
"4250",9
"4251",12
"4252",14
"4253",8
"4254",10
"4255",15
"4256",13
"4257",14
"4258",15
"4259",10
"4260",1
"4261",1
"4262",4
"4263",15
"4264",15
"4265",6
"4266",8
"4267",11
"4268",15
"4269",11
"4270",12
"4271",4
"4272",8
"4273",7
"4274",15
"4275",9
"4276",15
"4277",6
"4278",11
"4279",12
"4280",15
"4281",1
"4282",7
"4283",11
"4284",4
"4285",15
"4286",4
"4287",9
"4288",6
"4289",1
"4290",13
"4291",15
"4292",1
"4293",11
"4294",11
"4295",15
"4296",15
"4297",1
"4298",11
"4299",11
"4300",10
"4301",11
"4302",3
"4303",7
"4304",12
"4305",12
"4306",2
"4307",12
"4308",6
"4309",11
"4310",6
"4311",7
"4312",11
"4313",8
"4314",15
"4315",15
"4316",7
"4317",11
"4318",13
"4319",11
"4320",8
"4321",10
"4322",11
"4323",8
"4324",4
"4325",14
"4326",11
"4327",12
"4328",12
"4329",8
"4330",11
"4331",8
"4332",15
"4333",12
"4334",8
"4335",11
"4336",15
"4337",15
"4338",12
"4339",8
"4340",12
"4341",7
"4342",1
"4343",15
"4344",8
"4345",12
"4346",4
"4347",2
"4348",8
"4349",2
"4350",7
"4351",15
"4352",11
"4353",8
"4354",9
"4355",8
"4356",6
"4357",8
"4358",9
"4359",7
"4360",6
"4361",9
"4362",12
"4363",8
"4364",9
"4365",7
"4366",9
"4367",12
"4368",13
"4369",14
"4370",4
"4371",12
"4372",11
"4373",15
"4374",15
"4375",12
"4376",14
"4377",15
"4378",8
"4379",9
"4380",15
"4381",8
"4382",12
"4383",13
"4384",15
"4385",12
"4386",13
"4387",13
"4388",1
"4389",13
"4390",11
"4391",11
"4392",1
"4393",15
"4394",15
"4395",8
"4396",13
"4397",7
"4398",13
"4399",15
"4400",12
"4401",15
"4402",9
"4403",14
"4404",2
"4405",4
"4406",8
"4407",11
"4408",6
"4409",12
"4410",8
"4411",1
"4412",1
"4413",7
"4414",2
"4415",13
"4416",11
"4417",15
"4418",4
"4419",9
"4420",1
"4421",9
"4422",15
"4423",14
"4424",10
"4425",13
"4426",1
"4427",7
"4428",1
"4429",14
"4430",4
"4431",9
"4432",8
"4433",7
"4434",8
"4435",13
"4436",15
"4437",15
"4438",12
"4439",8
"4440",15
"4441",15
"4442",10
"4443",2
"4444",9
"4445",8
"4446",14
"4447",13
"4448",12
"4449",11
"4450",6
"4451",3
"4452",12
"4453",11
"4454",12
"4455",4
"4456",11
"4457",6
"4458",11
"4459",10
"4460",7
"4461",12
"4462",13
"4463",15
"4464",14
"4465",2
"4466",9
"4467",9
"4468",15
"4469",11
"4470",6
"4471",6
"4472",10
"4473",15
"4474",2
"4475",12
"4476",1
"4477",8
"4478",15
"4479",11
"4480",3
"4481",3
"4482",7
"4483",10
"4484",9
"4485",11
"4486",13
"4487",11
"4488",9
"4489",4
"4490",11
"4491",12
"4492",12
"4493",1
"4494",12
"4495",15
"4496",10
"4497",9
"4498",4
"4499",11
"4500",15
"4501",10
"4502",6
"4503",9
"4504",8
"4505",4
"4506",12
"4507",11
"4508",8
"4509",7
"4510",9
"4511",10
"4512",11
"4513",9
"4514",7
"4515",2
"4516",7
"4517",12
"4518",7
"4519",8
"4520",11
"4521",15
"4522",6
"4523",7
"4524",1
"4525",8
"4526",4
"4527",14
"4528",13
"4529",4
"4530",7
"4531",8
"4532",12
"4533",4
"4534",2
"4535",9
"4536",15
"4537",14
"4538",15
"4539",15
"4540",11
"4541",11
"4542",8
"4543",11
"4544",4
"4545",15
"4546",12
"4547",7
"4548",12
"4549",12
"4550",10
"4551",10
"4552",6
"4553",15
"4554",12
"4555",4
"4556",13
"4557",2
"4558",11
"4559",6
"4560",13
"4561",15
"4562",10
"4563",12
"4564",8
"4565",2
"4566",11
"4567",15
"4568",11
"4569",15
"4570",14
"4571",9
"4572",1
"4573",9
"4574",13
"4575",8
"4576",7
"4577",10
"4578",10
"4579",7
"4580",15
"4581",1
"4582",12
"4583",15
"4584",7
"4585",15
"4586",14
"4587",12
"4588",1
"4589",1
"4590",4
"4591",7
"4592",4
"4593",8
"4594",4
"4595",4
"4596",13
"4597",8
"4598",9
"4599",4
"4600",12
"4601",12
"4602",15
"4603",3
"4604",8
"4605",15
"4606",7
"4607",12
"4608",7
"4609",4
"4610",15
"4611",13
"4612",9
"4613",11
"4614",4
"4615",6
"4616",7
"4617",12
"4618",12
"4619",10
"4620",4
"4621",9
"4622",6
"4623",13
"4624",13
"4625",12
"4626",12
"4627",3
"4628",6
"4629",8
"4630",15
"4631",4
"4632",11
"4633",14
"4634",12
"4635",12
"4636",11
"4637",12
"4638",7
"4639",13
"4640",9
"4641",4
"4642",1
"4643",12
"4644",15
"4645",8
"4646",6
"4647",7
"4648",14
"4649",1
"4650",6
"4651",9
"4652",1
"4653",6
"4654",15
"4655",14
"4656",15
"4657",3
"4658",15
"4659",10
"4660",12
"4661",13
"4662",15
"4663",7
"4664",4
"4665",9
"4666",3
"4667",15
"4668",11
"4669",6
"4670",12
"4671",1
"4672",7
"4673",11
"4674",12
"4675",10
"4676",7
"4677",12
"4678",15
"4679",12
"4680",9
"4681",12
"4682",7
"4683",7
"4684",11
"4685",1
"4686",3
"4687",15
"4688",7
"4689",3
"4690",15
"4691",13
"4692",8
"4693",15
"4694",7
"4695",3
"4696",3
"4697",15
"4698",14
"4699",15
"4700",11
"4701",9
"4702",7
"4703",15
"4704",11
"4705",12
"4706",14
"4707",1
"4708",15
"4709",14
"4710",7
"4711",12
"4712",14
"4713",7
"4714",7
"4715",4
"4716",4
"4717",9
"4718",2
"4719",12
"4720",15
"4721",4
"4722",10
"4723",7
"4724",7
"4725",11
"4726",2
"4727",1
"4728",12
"4729",2
"4730",1
"4731",4
"4732",6
"4733",11
"4734",15
"4735",11
"4736",3
"4737",15
"4738",9
"4739",15
"4740",15
"4741",7
"4742",9
"4743",8
"4744",8
"4745",12
"4746",1
"4747",6
"4748",12
"4749",11
"4750",10
"4751",7
"4752",9
"4753",1
"4754",15
"4755",7
"4756",11
"4757",8
"4758",15
"4759",15
"4760",15
"4761",15
"4762",10
"4763",8
"4764",13
"4765",7
"4766",3
"4767",15
"4768",2
"4769",8
"4770",7
"4771",2
"4772",15
"4773",4
"4774",11
"4775",8
"4776",11
"4777",12
"4778",13
"4779",10
"4780",13
"4781",4
"4782",12
"4783",11
"4784",8
"4785",15
"4786",4
"4787",10
"4788",1
"4789",6
"4790",15
"4791",15
"4792",15
"4793",4
"4794",15
"4795",10
"4796",2
"4797",11
"4798",12
"4799",13
"4800",1
"4801",11
"4802",7
"4803",12
"4804",15
"4805",1
"4806",15
"4807",4
"4808",12
"4809",8
"4810",8
"4811",10
"4812",6
"4813",9
"4814",7
"4815",9
"4816",15
"4817",10
"4818",1
"4819",8
"4820",13
"4821",11
"4822",1
"4823",14
"4824",4
"4825",15
"4826",4
"4827",8
"4828",11
"4829",10
