gene,C42_2,C42B_2,LNCAP_2,MR49F_2
ENSG00000100099,6.922230147671092,1.55122851020724,4.0791369706893095,4.75954493899813
ENSG00000100100,5.035080833733188,1.6069892313876015,4.049097272055415,2.165830708867347
ENSG00000100104,6.180231991276197,1.894026022087022,2.868807971767884,4.233471058529324
ENSG00000100105,6.411966035641601,2.018960928708351,3.2766595764434023,3.915317351388406
ENSG00000100106,6.053915325849776,2.018835998222178,3.365693362683784,3.7551811982806247
ENSG00000100109,6.166703133513589,1.7702582942121818,2.5184054110225347,3.0721972520823835
ENSG00000100116,5.975180932816771,1.6849539426772526,4.151467136046426,2.9841593840143403
ENSG00000100124,6.07382965136159,3.162928056666128,3.349290779762866,4.837965017291393
ENSG00000100129,7.865301272191765,4.239650904569031,5.2392404563103225,3.9794599679992655
ENSG00000100138,7.217153607101163,3.763928516909026,5.134715963542266,5.148139996873884
ENSG00000100139,6.180443645876547,3.44752862719434,1.861136719828747,3.789374822529469
ENSG00000100147,4.932112855515731,0.6458981825955667,2.131956654578373,2.3807512491143816
ENSG00000100150,5.871375439460177,2.2520924971387357,3.6832466327580855,2.5473090753621053
ENSG00000100151,6.4323260252644285,2.224025658377621,3.354014008082032,3.1580324762067646
ENSG00000100154,5.023219289862305,0.7994063666975185,1.980368751318848,0.6168207864489563
ENSG00000100162,5.92540455078163,1.005227594942124,2.448084051765306,2.872625626594154
ENSG00000100167,5.851477640236071,2.330626437181336,6.5949331524375205,2.7793221807129966
ENSG00000100170,6.055065427687217,0.7077345526307839,0.4073017802625159,0.6222860934691482
ENSG00000100181,0.004984863131244433,0.9686560707739538,0.00396600945392341,0.0
ENSG00000100196,5.223414868829739,2.01959733003906,2.878527859204689,3.726465463664871
ENSG00000100197,1.8232303955865403,0.2626539512847006,0.6019663913826152,0.4138968998369268
ENSG00000100201,8.96029811554416,4.908465590580145,5.577767642093887,6.528806415586775
ENSG00000100206,3.239892160232297,0.8580881784081779,0.005183900366198196,0.4298344109011191
ENSG00000100207,6.273468974601522,2.8832319390649657,3.0680727970308705,4.167620222160212
ENSG00000100209,4.323431859729371,1.6847234194248246,2.6699477179270765,1.4096899360167192
ENSG00000100211,6.077044046142952,3.7069570044947526,4.131168938061335,3.446270270233549
ENSG00000100216,6.18327631168476,2.5706601744168105,3.755541613451176,3.676447531347559
ENSG00000100218,1.7522108183900142,0.3583837065211044,0.9765597082740286,0.3380585883439543
ENSG00000100219,6.802547351406161,3.140806823514388,4.08902482802252,5.746696846375404
ENSG00000100220,7.007556170322077,3.021739041107838,7.204561421369216,3.826956420074729
ENSG00000100221,6.444684113586511,2.263021082706938,6.542454365443276,3.960659466221956
ENSG00000100225,6.620522316404541,2.8368731911672342,5.060234251717718,4.372963525125292
ENSG00000100226,6.291160592703457,2.5548933691087887,7.038988794458636,4.315275173032705
ENSG00000100227,7.07372624371086,2.4106632849700618,4.218626751147796,4.194982351931061
ENSG00000100228,5.193379366728527,3.532792810799308,3.1419413133447947,3.863081882834432
ENSG00000100234,1.4251212886834377,1.4008925770086065,0.0030080861426528406,0.1433905995862049
ENSG00000100239,6.41108570524692,2.744578385996096,4.972022292043124,4.1450384714999045
ENSG00000100241,6.517508047377532,3.432886074715612,3.30923378697358,5.15714554744634
ENSG00000100242,7.578523437885228,3.160448326199897,4.779310173600668,4.598227290973537
ENSG00000100243,6.681174549278711,2.507004035212505,7.16326123866165,5.533127869390067
ENSG00000100246,5.324279573917257,1.3223144850942614,5.256035868792332,3.851986783482509
ENSG00000100258,5.694925807022284,2.0334784645547668,1.89523760598808,2.1632460766364794
ENSG00000100263,5.979777799206263,2.789753154245568,3.23527236977192,2.96138767003824
ENSG00000100266,7.181499670064715,4.228517123176341,4.13836876431995,5.062059294283578
ENSG00000100271,3.9466059053260953,0.3898011930214078,3.872028520210687,3.1139142206915733
ENSG00000100276,3.5262962214560223,1.336310778900598,0.4363582326432494,0.1050057584365177
ENSG00000100280,6.9564451830958784,3.4196890536865383,4.295947039395321,5.091371543793576
ENSG00000100281,6.372371540283665,2.4394032690675287,4.45519193672022,4.281215853320481
ENSG00000100284,5.657321633174955,2.0612964178326663,5.343035204683135,3.8865251177185223
ENSG00000100288,4.428522250037665,1.2275116795147398,1.6565497095936272,0.9833791601162898
ENSG00000100290,4.034111755139632,0.7425030699391618,2.069122440896332,2.081335100997702
ENSG00000100292,5.117240763950542,2.377330093211842,1.5643192065016756,1.597971866293714
ENSG00000100294,5.0936714509843775,2.023834323919864,3.7839498695547102,1.937421406837525
ENSG00000100296,6.154365496724078,3.480320385348788,4.354534303328649,3.5279617864895814
ENSG00000100297,6.749647531897411,1.8835461214101168,7.601423216562935,4.381728452027712
ENSG00000100299,5.3207581563527615,2.3458760624743547,3.334004691182775,2.579904523564518
ENSG00000100300,5.615769584629372,1.699227970059722,2.173174911844733,3.2034662995146337
ENSG00000100302,2.389550296862371,0.1651369592372698,0.2567185135680759,1.5449307775585397
ENSG00000100304,7.05536990006353,4.260931691762317,6.302819979348525,6.409616199527031
ENSG00000100307,5.69749608045825,2.846084997389817,3.2907797154134144,3.786155721896365
ENSG00000100311,4.711829827859384,2.131898655704437,2.966208801026462,1.5884894990560685
ENSG00000100316,8.72364190154249,4.225294061329309,6.13229572475562,7.271978108553723
ENSG00000100319,4.3019209855065625,1.308840742299228,3.151309074516782,2.606967210759967
ENSG00000100320,6.758939079200996,4.421901962422324,4.1797074334348965,3.4752106691095337
ENSG00000100321,4.8468173799321645,1.7068785307787016,2.94710951370293,3.806189884445172
ENSG00000100324,6.167653426752441,1.6760169101902849,1.6643067918972876,4.034214834435364
ENSG00000100325,6.512161214267447,3.1182293750328114,4.668670110642115,2.793894694353636
ENSG00000100330,6.364152216343325,2.028766961635305,3.500381296159871,5.272569385649942
ENSG00000100335,6.614467921379278,4.48327012360209,5.157299943064166,4.672094292092084
ENSG00000100342,2.618525419350367,0.1682788047893621,0.280883831480632,0.1990827094618867
ENSG00000100344,4.299807328904655,0.9996663278499334,0.9118255597976156,2.0210983900189867
ENSG00000100345,8.588722193432728,4.775960169351036,6.934479799824988,5.365902624295869
ENSG00000100346,1.6052368924796725,0.1951990799903549,0.00628137770398335,0.1543917262906461
ENSG00000100347,6.588218073639721,2.881119938446655,4.308519216253267,3.3854930659904108
ENSG00000100348,6.892592191023085,3.837672591270477,4.417602589295603,6.006178964149456
ENSG00000100350,8.28449356056183,5.114748726045906,5.638081654588786,6.382219150336763
ENSG00000100353,7.834556039950587,3.704835977065629,6.241108196892505,6.062414844179594
ENSG00000100354,6.648656172278892,3.5019527149929317,5.590355631876584,5.623986005089986
ENSG00000100359,6.625769136950834,2.2809078614711997,7.377057049404338,3.244844650238911
ENSG00000100360,5.999828016862281,3.34509429592421,3.8742943163862384,2.9637542047444176
ENSG00000100364,6.5143925367368665,2.7073824238302624,5.279575592576599,4.395423367957243
ENSG00000100372,6.922858631217649,2.1472918095309024,4.984843007860688,5.281749126783361
ENSG00000100373,3.475194796923052,0.8722542979585884,2.338791726138977,0.2256314066315685
ENSG00000100376,6.115831457123927,3.2052375384077667,2.996024066480879,5.405299587210208
ENSG00000100379,4.0660866173785095,2.2840737879697306,5.2496488974650575,2.9139136983974483
ENSG00000100380,6.91271084979787,2.954926896008918,5.248289993525362,4.953976316370387
ENSG00000100387,6.4763627324544775,2.581539857488848,6.269564457974665,3.007026195077542
ENSG00000100393,7.265436649515295,3.119122674288919,5.244618274328013,2.783875983369578
ENSG00000100395,6.061768150682459,2.931317654773443,5.064928625970316,5.605431352005812
ENSG00000100401,7.356635356018666,2.867068280359458,5.392747418754215,5.018804390485955
ENSG00000100403,6.626915584353117,3.392079984559854,4.041011336733112,1.7383771103347674
ENSG00000100410,5.906709974035874,1.8381316995008483,4.3250128964862204,3.0356241035216645
ENSG00000100412,7.523977903299679,3.131596708803141,8.822549954272871,3.611792241793329
ENSG00000100413,6.624202590432474,2.5239924624598,6.227264098463341,5.669603446023404
ENSG00000100416,5.700157072023661,2.84466716312653,3.5136175528404507,3.532060508652094
ENSG00000100417,5.639320277392154,1.7377069143165778,3.841834651337833,2.986479425789098
ENSG00000100418,6.57492998087933,3.3305388637891267,4.979726163466069,3.909791712904604
ENSG00000100422,5.213607235142527,2.1773998579393097,0.5878986439164585,0.2320475048173208
ENSG00000100425,6.076486023607201,2.0825725724904904,4.038237064519171,2.1323089632739687
ENSG00000100426,6.532581226164644,3.77563094515134,4.846521601825112,3.151864216818814
ENSG00000100429,5.320312418444048,1.884784911887032,3.0350509254273743,3.4953190322194736
ENSG00000100439,6.44837925637276,2.5047964564714795,5.056473920392641,4.833202811142505
ENSG00000100441,6.389679037813722,2.536146131980164,7.554415175466559,4.709736643820235
ENSG00000100442,7.025282295868085,2.712997571621656,6.096906581903567,3.5252813682051385
ENSG00000100445,5.763398490623211,2.8905246930416726,7.054235469256892,5.113714156031013
ENSG00000100461,6.508870786563472,2.314701459960804,5.156296925905458,4.388276269271769
ENSG00000100462,7.230901595103099,3.0228896712931923,5.648742013211026,6.126243758560456
ENSG00000100473,4.983675248362638,1.3579453036582112,0.0029129838385830937,0.0
ENSG00000100478,3.842678860975397,0.8002115249350666,2.726515150025112,2.15469537143432
ENSG00000100479,5.474247039473133,1.782385377057397,3.401084045817661,3.303334374669866
ENSG00000100483,5.142751427046568,1.6413736087755812,1.9226340870603649,3.2017093234766536
ENSG00000100485,5.985233101918174,1.9902831120330284,2.481394548455968,4.150355239760076
ENSG00000100490,1.776001574697244,0.4957496129751786,0.9899885567533844,0.0923103238595969
ENSG00000100503,7.332216080427887,2.4483242921933503,6.088966355893058,4.827699584662971
ENSG00000100504,5.511024462787799,3.1414314932689527,2.429493510830162,4.7034840897079455
ENSG00000100519,5.321803773249933,2.110719621533862,4.540109452834972,4.072169026554982
ENSG00000100522,7.535021389606777,2.71785866646616,3.977483448375336,6.14205364692468
ENSG00000100523,6.1130333375369625,1.826472472929772,7.118105847757934,3.988566316027681
ENSG00000100526,5.76209303859864,2.629886570229039,8.307984742032389,2.6212573314672656
ENSG00000100528,7.452829792868223,3.839260290113032,7.362525419041576,3.993102233725175
ENSG00000100532,5.6563102878353,2.3400892345075017,3.678568090155182,2.1891572760183164
ENSG00000100554,6.830567868046341,2.496632320115675,2.6303151172792423,3.654936958230408
ENSG00000100558,4.0811402659733,1.3856326411588582,0.333987119622682,0.0
ENSG00000100564,5.54063094402548,2.250362430530007,4.7142710568594905,4.583867336211073
ENSG00000100567,7.294126963809732,3.8321610966716375,5.383252988691504,4.015882120456522
ENSG00000100568,6.74728344245768,3.694171904362408,5.798012754803085,5.20041956420257
ENSG00000100575,6.1077650673223225,1.4674320703801882,1.836180333801705,4.827740429363795
ENSG00000100577,6.118797096310543,2.040656730536227,4.053134746615653,3.888310104357156
ENSG00000100578,6.346940360780191,2.201735518134273,7.59946163448502,3.780414185142222
ENSG00000100580,6.4942742664453785,3.2248560907826507,5.460453797341523,3.1573258232035304
ENSG00000100583,4.326146479475547,0.875770490213726,2.4584184130502047,2.427380736572869
ENSG00000100591,7.251040323489374,2.700231607191534,5.506369239880456,5.3178436419579285
ENSG00000100592,7.037036738370323,2.3894374032032486,3.0196240485705714,2.9867162107758696
ENSG00000100593,3.46462075136092,0.5420905241852202,1.7136221830820622,1.117734537178673
ENSG00000100596,7.157420667739173,3.0077666917324675,3.998673971191182,4.610390721627123
ENSG00000100600,6.667896404828001,3.830725935182856,4.4950564814095975,4.647028187381503
ENSG00000100601,5.126869891185852,2.3329096759812256,6.511243642451928,3.7999425936728057
ENSG00000100603,6.904415566109563,3.450193064875832,5.706412385524224,4.162888647472368
ENSG00000100605,6.623054096488448,3.837080983738649,5.161199799956403,4.302577544397838
ENSG00000100612,8.538469276955853,3.875138776411712,5.163813326596427,4.136043352784252
ENSG00000100614,6.943245708666617,2.4852809507695306,6.6109459531886685,5.37316210035054
ENSG00000100625,4.7876278228552245,1.9958184488193311,4.242683511341036,1.8198947899909308
ENSG00000100626,2.710524818027257,0.9900083043902675,0.2509957993384981,0.2665487609998433
ENSG00000100628,1.3649203655477988,0.7247443560771553,0.001426469519168848,0.4675378332377111
ENSG00000100629,4.929570524869885,1.98967653121708,3.575797028636728,1.7649299778198435
ENSG00000100632,7.095642231993752,3.743336787115167,5.143299341771754,3.682886199600004
ENSG00000100644,7.115011108223254,4.546137399742689,5.567538511957367,5.901226664715718
ENSG00000100647,6.135022114905592,2.7181283647169967,4.646795952710683,4.649394593662192
ENSG00000100650,7.600137913489398,4.033867366301217,5.193588720427323,5.903908807598566
ENSG00000100664,8.404903609234431,2.3162179372484144,9.58518591283762,5.052581683217692
ENSG00000100697,7.549548472218427,4.273239927321614,6.633367464561959,3.781656212095442
ENSG00000100711,6.440116160683906,3.518001075070308,4.4186288168694,4.257808038251092
ENSG00000100714,7.115381489380892,2.8855900426995964,5.488327918533294,5.467928919656079
ENSG00000100722,7.001124224938419,3.318751981482896,4.988414915386779,6.05153945137786
ENSG00000100726,5.55745249117065,1.7439185662188177,4.222420500496947,4.634033054140431
ENSG00000100731,6.729233966907411,3.2082189356150117,4.6958603754920665,3.275863117825744
ENSG00000100739,2.745799074562794,0.018139066617602,2.2852655640026627,0.4723636956041295
ENSG00000100744,5.778673616430044,2.738303174791416,4.736575489697199,3.254987649136246
ENSG00000100749,6.549987976833473,1.6922342459117994,4.626874492950494,3.181181353382
ENSG00000100764,4.501777565259548,0.8086737733914419,3.153731574761267,1.6677465454363156
ENSG00000100784,5.6035179009548575,1.380462122297274,3.507478343315923,4.732354952169427
ENSG00000100796,7.002666066611224,3.373604439177733,5.214797336491687,5.822092755122819
ENSG00000100802,3.7309657714476088,0.8766121876467573,2.084982224575533,2.7825851641411674
ENSG00000100804,7.06312523452464,5.405072186910671,3.7540378291264966,5.631321783141712
ENSG00000100811,7.069400226546881,3.975915793106816,5.912579795930237,5.052553772513808
ENSG00000100813,7.392140790242221,4.165600406598027,5.889441947963551,5.9959168158134135
ENSG00000100814,5.782318639923654,2.5965531212152526,4.616260826152718,6.20340605551707
ENSG00000100815,6.539378070597787,2.2649551263928243,5.800870823864152,3.846288336998851
ENSG00000100823,7.291944761840192,4.186858540261405,7.095949586977554,4.997748035242591
ENSG00000100836,6.37111962420907,2.68293493341755,3.7843762486638326,3.3029098178346947
ENSG00000100842,5.731563597836174,2.8022331817073374,3.800152331413406,0.0
ENSG00000100852,7.400046070660846,3.1631760437092957,4.71485598295575,4.43956253498441
ENSG00000100865,5.69284807494,2.326308976140836,4.318446234430786,2.259350993044973
ENSG00000100867,3.060676665404431,1.0371756847674234,2.890943664682104,2.6050893200605305
ENSG00000100883,7.123455958297249,3.5608901631876684,3.9261140480895222,6.593710141138747
ENSG00000100888,6.89922383274811,2.923389624196985,6.964514005059985,5.176454180215225
ENSG00000100889,6.8895405272079255,2.7049677361876823,6.330056569072925,6.067587105692426
ENSG00000100890,5.1437674326247045,2.9295362755474046,3.414483293702755,3.030152408251884
ENSG00000100897,6.621164045333785,2.537478772471522,5.167083200912822,6.103777665884477
ENSG00000100902,5.690844133300119,2.953630310330824,3.271802060895169,3.88341220913504
ENSG00000100906,6.5854040681492645,2.847317322819701,3.8595233623124168,3.275511961886595
ENSG00000100908,4.876003606414876,1.3275078501412336,2.597668517685814,3.584891005841339
ENSG00000100911,6.252261281445499,3.676463529988976,4.648918895182511,4.061010326260361
ENSG00000100916,6.0624789954229525,1.6072547220800926,3.812624452005621,4.217337860375821
ENSG00000100918,2.444767921338059,0.1916358493481695,2.1139150356371776,0.0838976434233579
ENSG00000100926,4.604392753597321,1.167335979514741,3.2296300591630485,1.9802368035755824
ENSG00000100934,7.324499105037335,3.2301525295709417,6.683897496736277,5.439466722011272
ENSG00000100938,6.078565636791232,1.937059018802224,3.804668621029111,4.39333136568256
ENSG00000100941,7.723077533148267,3.208093903573112,5.202011700922374,5.0325331011057015
ENSG00000100949,5.478556006725549,1.1879911298202035,3.2492157847703016,2.3576097596066514
ENSG00000100968,2.0578208892453183,1.293952407429237,1.8978464186262831,0.4995353204739404
ENSG00000100982,5.766328096237812,3.223112514236165,3.795490284004283,3.3105610106729197
ENSG00000100983,7.219033881904191,3.868603965564773,4.115209746420748,4.35286737938075
ENSG00000100991,6.720950414083756,3.6354185577591607,4.888463254206911,5.187040825914827
ENSG00000100994,7.415210492979186,3.450223830713132,3.9282962696733454,5.24798062251909
ENSG00000100997,6.673153479005983,3.5670382230763726,4.557817696373571,4.671639923894547
ENSG00000101000,2.226230149967496,1.9696562228933547,1.7080779213257593,2.4401337361471973
ENSG00000101003,7.066659761298092,2.197996385612285,4.638267864577955,4.446812601451129
ENSG00000101004,4.4674833165982575,1.2761672287839956,1.501442027083774,0.2972320787163815
ENSG00000101017,0.0100210809136787,1.0786280358429183,0.003737048882101478,0.0
ENSG00000101019,3.770011845526637,1.183746447974163,3.716660948847419,2.722388067407347
ENSG00000101040,6.595576819237475,2.7869171959285883,5.9352731702105705,3.3430162772140903
ENSG00000101049,5.024729541361316,0.6132377710482684,1.308737961511941,0.6166202686982419
ENSG00000101052,5.12925877061608,1.963234847712773,4.434078400080921,2.666353608750302
ENSG00000101057,7.383450642338896,3.5474642134036403,5.068272396175656,4.477483443003765
ENSG00000101079,7.015918659080662,2.5404022915099573,5.2440510440947445,3.8448049340667168
ENSG00000101084,5.601063294084455,2.1602347779427884,5.191262953685716,2.5615956976777974
ENSG00000101096,2.1002135708617806,0.7465511609851706,0.2653068258449864,0.2394073249121288
ENSG00000101098,4.122123410498533,1.540505429718729,1.439277687102234,1.833839077731213
ENSG00000101104,6.594869789665322,3.024202083255914,5.356738651397132,3.7717775839825616
ENSG00000101109,6.166703133513591,2.4758383475176555,3.135549768588016,4.714129393127546
ENSG00000101115,2.221695460598509,0.2447320460354887,0.4447725455418301,0.0
ENSG00000101126,7.113553505345289,3.711683725323198,4.073740702698273,4.015489530661723
ENSG00000101132,5.741148527606056,3.152647989963815,4.374235548264575,2.2138888420552574
ENSG00000101138,6.263834521989399,3.846307592784603,3.331404580141504,4.412942538160497
ENSG00000101144,5.41507288744678,2.094054333156514,0.00014752141615227812,0.0
ENSG00000101146,6.229577758865542,3.879238078454622,4.153637100524612,5.172066089245591
ENSG00000101150,6.2569309311796975,3.2532040188825,5.9498814936504925,4.909555075380482
ENSG00000101152,7.123521262963775,3.10281846390334,5.136697004105338,4.439886787379773
ENSG00000101158,7.440886043918074,4.735100205738056,5.155219555756178,6.980276707669377
ENSG00000101160,6.9272609338437015,5.189545237034901,5.242495312859816,6.577646127273494
ENSG00000101161,6.921883117116299,5.812895711789885,2.349087612747222,4.007111384155496
ENSG00000101166,7.532163582849298,5.155709978469749,5.991031306702947,4.659196975228301
ENSG00000101181,6.122553671657494,3.35526607157845,4.419896240890199,4.812726445224672
ENSG00000101182,7.563067180711562,4.635042534913542,4.6590457227856295,6.441375428074541
ENSG00000101187,4.59947793275404,2.5637451040679045,4.879589616526348,1.774701954849781
ENSG00000101189,5.127343143418173,2.7709572691386177,3.2790216633073523,2.401264420132295
ENSG00000101190,4.48675311537862,2.821631323593379,3.828763240599635,2.856855276135156
ENSG00000101191,7.260615532979093,3.301018269226001,5.696941214851822,5.028961743776439
ENSG00000101193,6.876027064216147,2.8559188347263613,5.417518846750179,5.490663365077762
ENSG00000101199,6.492120206239664,2.1856834582114653,3.594617081473932,5.120593651722445
ENSG00000101204,0.7796441560915547,0.4082673379982657,0.0539561793533374,0.0
ENSG00000101210,8.143715316760105,3.764757067310253,6.567776053785654,4.347459485278235
ENSG00000101213,4.920364242408295,1.1410142088427302,2.6024911925572924,1.1713123456432326
ENSG00000101216,5.413413903124385,3.0026766623734003,4.610172540882732,4.3857782923165605
ENSG00000101220,5.275335413322475,2.314173527713218,3.738078583826976,3.6833205614680256
ENSG00000101222,1.7069177302328464,0.0298230802931129,0.3480343212212799,0.4151790966355181
ENSG00000101224,6.26915641202198,2.2525787495902865,3.656568076576155,4.431364542705778
ENSG00000101236,6.461630468338725,2.782613836330784,3.2430458680476724,2.563524468328898
ENSG00000101246,5.8903048822557205,2.309974587545849,3.276792176897217,4.610199651084828
ENSG00000101247,5.161776999638516,2.3702283811968634,3.1961718293802264,2.6316899477263007
ENSG00000101255,6.009432344514248,2.600331725945392,4.281102820773368,4.110063800497284
ENSG00000101265,2.7825476197227657,1.070498699088405,1.2901872355518038,0.2898127345606097
ENSG00000101266,5.722253683173787,2.5868079145194183,4.962483856438039,7.589509227358722
ENSG00000101276,4.11440047670195,0.5014565144648266,2.4200105958929514,2.5785718029286797
ENSG00000101278,1.7923169836082058,0.2528071804270324,1.3994368422172,1.5801657218663838
ENSG00000101282,0.006849509827289474,1.3649821044181911,0.00516002404315318,0.6653084659937649
ENSG00000101290,6.336030543905906,3.3981515905473154,3.6255275033973913,5.668269258002082
ENSG00000101294,7.338047339552746,5.501151279472718,6.3468073677722,4.971425850658918
ENSG00000101310,7.098686945020936,3.5745809520770218,4.343176203627954,6.233181965576081
ENSG00000101311,5.352822598000636,1.6304611555160355,2.1950828513158798,3.966824467396502
ENSG00000101333,5.785914172816151,3.729353511573711,4.550693865122248,5.597406938361612
ENSG00000101337,7.476597853964169,3.932994091210518,3.602669135578965,4.240392941878979
ENSG00000101343,6.265596078650049,2.8394543393196723,4.577708372713732,5.108784239537694
ENSG00000101346,8.086842757820252,4.061849189942906,5.0042388964356,3.6360765711271914
ENSG00000101347,6.665053743161037,3.4174291926785223,5.462498429960562,4.84068959007067
ENSG00000101350,7.047078286919173,4.480673728210919,5.8941660458510095,5.312948249202089
ENSG00000101361,8.281820727675967,4.291732459476132,6.587983919100993,4.356623270190085
ENSG00000101363,6.444119793418529,2.3233280686376703,4.50349157642571,3.12526671089154
ENSG00000101365,6.259930439828759,2.443240024863255,2.7972343884132176,5.058041888937464
ENSG00000101367,7.487191547000215,5.228881177291334,5.831154117237627,5.921601266697532
ENSG00000101384,4.910352091719811,1.934142298644476,4.3477375339170745,2.1007027443656665
ENSG00000101391,6.045277685926441,1.5650095185972068,3.695285643783068,5.13486694904828
ENSG00000101400,5.434040202468071,2.0948880855669127,5.123314621118039,4.223498953392409
ENSG00000101407,6.209404998559296,2.0755546456242624,3.847486206346392,4.0389999673853945
ENSG00000101412,6.841811329658718,2.8737967750915048,5.087635205214344,4.765287258267292
ENSG00000101413,6.9483228323003,3.2701802486499423,5.138107110878123,5.162610922788394
ENSG00000101421,6.577671149239311,2.6068597452583053,3.9999418139859455,3.5000682598057447
ENSG00000101439,5.718933406167228,1.851164918883211,5.585780135011212,4.154672948086653
ENSG00000101442,5.066847210358593,1.8145219838303912,3.289882065448423,2.539552583756215
ENSG00000101444,7.776749205882493,4.060644317349423,6.469500012946317,5.957708496407958
ENSG00000101447,7.059635174732297,3.319306905289433,3.707581303881613,4.603905804134912
ENSG00000101452,5.526677613913611,2.397341336127634,2.9343530510735567,3.386855244170291
ENSG00000101457,5.330015279049119,1.251879413352604,4.013112955123333,3.010741924206185
ENSG00000101460,1.5509016520830683,0.2743028261787387,1.4855161716569991,0.3120021116612957
ENSG00000101464,5.873352018483615,2.053172764635514,3.308127921606573,4.182453663756191
ENSG00000101473,5.279962994539012,1.8094916316526968,2.9566125106566474,4.358264545891976
ENSG00000101474,8.582217514638891,5.583128990916747,7.321725605379017,5.357912462214643
ENSG00000101493,0.7696599687557433,2.308113048721278,0.003055298252846161,1.8236596367046456
ENSG00000101544,6.482992613083577,2.319529303725524,3.814078019230835,2.889494316619017
ENSG00000101546,5.844302034356394,2.228030481495632,3.298136619286056,3.044836502325982
ENSG00000101557,7.377574833747649,4.439930936117157,5.44863748538296,7.48146567816008
ENSG00000101558,7.097277552450115,3.1191195451154026,4.096726702530267,3.4500077489169927
ENSG00000101574,5.385848813952252,1.8640047193978009,2.6291893210662955,3.54475910394606
ENSG00000101577,6.475744194920824,2.1430883190672247,5.49290432293699,3.515785436797006
ENSG00000101596,7.932032415154255,3.796017355468293,5.020724110177057,5.915774549731895
ENSG00000101608,6.990138943450823,2.421396094544985,5.040233747203604,5.421820257259695
ENSG00000101624,5.169022863997359,1.0579757076240748,4.437384646904893,2.617228920730204
ENSG00000101638,3.833028446996162,0.7204366347256614,0.2030192599942878,0.2240563228236236
ENSG00000101639,5.623474448172991,2.482473023046356,4.824417289302525,3.098586959577529
ENSG00000101654,6.425393011509233,2.9400056144263056,3.110125132290384,4.958202536762858
ENSG00000101665,4.906258828175526,1.085387568374264,3.3346506852636275,1.0198343178374352
ENSG00000101670,4.591652568195351,1.4451077156343828,1.1437389844867525,0.0479092497164288
ENSG00000101680,2.998251024461986,1.2279652985605591,3.841056283980908,2.6465405540726983
ENSG00000101695,4.62355281255376,0.5495280112321764,0.7710348874742528,4.640016839794118
ENSG00000101745,6.699300452365206,2.586816893184116,4.732131673482366,3.5148506952447898
ENSG00000101751,6.530267747833367,1.775657627463394,4.220057169348824,3.676767406790168
ENSG00000101752,6.8224719428177565,3.098774867954564,4.357384144052224,4.586740160919777
ENSG00000101773,5.993079120388559,2.76202687906548,6.089154874072551,5.071371894093742
ENSG00000101782,6.714598043082328,3.055155716312787,6.705878719252623,5.376565576360256
ENSG00000101811,5.331484872564931,2.273798412943764,4.012843890163487,2.171304388761977
ENSG00000101843,6.527142334990761,2.5817831680751397,4.561676566518244,5.683516999387702
ENSG00000101844,5.227935444764079,2.8567380435690306,4.08193256436358,4.799359014607719
ENSG00000101846,6.029700738190978,1.6650799110352708,4.062141157163699,2.7726716890373915
ENSG00000101849,6.681618660684546,2.7185824121376965,7.570314895504354,4.5037203996955295
ENSG00000101850,3.0479372852340654,0.0395848359038859,1.1237853992296818,0.2657538376248393
ENSG00000101856,7.350684429274864,4.13578497185294,5.957080711342434,7.127856235712736
ENSG00000101868,6.162175528214947,2.631629910535968,6.375567669844492,2.8850427272014034
ENSG00000101871,5.095301852986957,0.600359290967258,0.2141257918289746,1.2284288758330957
ENSG00000101882,5.655543746820687,1.934959015475187,3.3845502166091994,4.571478415962296
ENSG00000101888,5.354496726559062,3.032795197205172,1.8334738449087784,5.18802954750743
ENSG00000101898,3.8759365637728207,2.5741967502685816,2.655391524906592,2.3843826607336123
ENSG00000101901,6.201722100986663,1.5688865152144016,6.869839260412328,4.986175327538797
ENSG00000101911,6.484684884905818,3.3147514641672875,7.24201129236003,5.358270800082181
ENSG00000101928,4.386097161038246,0.9805308017205012,2.3981675606949926,4.485177557213432
ENSG00000101935,5.973499928068106,3.4417348984741087,5.0575103197437725,5.559464040377423
ENSG00000101938,1.7923169836082058,1.0724630434099824,2.21495981796774,2.179427977589749
ENSG00000101940,5.949724748671793,1.9606357667269108,3.955843408685571,3.819044513259372
ENSG00000101945,3.920039609943554,1.7171076645064964,1.8500092024132164,4.239773304113619
ENSG00000101955,1.7142652285247215,0.9784571834894372,3.044944636844487,1.8211719045054744
ENSG00000101966,7.1516044467769015,3.8567110675282783,7.214411565381139,4.1818862045376894
ENSG00000101972,7.962337157998879,4.163588094403063,6.759180346777132,6.899871297860325
ENSG00000101974,6.557312009709322,2.4104992054844803,3.5780028033809543,4.0980443879586135
ENSG00000101986,6.015973696031934,3.260338997326627,5.618237907471793,3.0425810649076137
ENSG00000101997,5.59642286891803,1.305611241304396,2.631050000993216,2.7519786844354246
ENSG00000102003,2.9184035624116085,0.1980336607493005,3.4935410798118984,1.6490028421541207
ENSG00000102007,5.3842106551087054,4.32580205887447,1.980481836195375,3.0956657738943614
ENSG00000102010,2.756143200450828,0.8455511946662159,4.981024788916752,2.680299587303613
ENSG00000102024,7.163631994442712,4.082433720909867,2.963737615779829,6.706225536910885
ENSG00000102030,6.323207124674327,3.1320747993525666,6.455491599939798,3.6971335726569694
ENSG00000102034,5.210650514991509,1.999466088339511,3.806770288542081,3.445540054757365
