"","prob1","prob2","label"
"241",5.66732841196609e-12,0.999999999994333,0
"242",1.71986991877835e-05,0.999982801300812,0
"243",1.53054001153732e-26,1,0
"244",5.74472588857673e-11,0.999999999942553,0
"245",3.06028398840377e-20,1,0
"246",0.0749649696980658,0.925035030301934,0
"247",3.18982540898952e-15,0.999999999999997,0
"248",2.83393326660238e-11,0.999999999971661,0
"249",1.48924009210454e-09,0.99999999851076,0
"250",2.46929963735107e-14,0.999999999999975,0
"251",9.4408689453818e-09,0.999999990559131,0
"252",1.76517269029042e-13,0.999999999999823,0
"253",6.23011593374312e-12,0.99999999999377,0
"254",8.79303618266735e-10,0.999999999120696,0
"255",4.90285472253666e-13,0.99999999999951,0
"256",1.6593380686862e-05,0.999983406619313,0
"257",1,5.04089688783464e-17,1
"258",4.55826367526863e-35,1,0
"259",3.15354841868691e-22,1,0
"260",1.13350219251067e-08,0.999999988664978,0
"261",0.618828145730355,0.381171854269645,1
"262",2.43617195930145e-23,1,0
"263",7.37683364940183e-16,0.999999999999999,0
"264",2.01477057174416e-23,1,0
"265",1.04389594676559e-28,1,0
"266",0.999999835610667,1.64389333056205e-07,1
"267",3.59399214143419e-13,0.999999999999641,0
"268",1.61734567240228e-11,0.999999999983826,0
"269",0.000213633128678633,0.999786366871321,0
"270",6.6737349941845e-21,1,0
"271",0.999999999999996,4.16850863482809e-15,1
"272",3.49141665030319e-06,0.99999650858335,0
"273",0.000929763675529728,0.99907023632447,0
"274",5.28884769080252e-08,0.999999947111523,0
"275",2.39420808635912e-13,0.999999999999761,0
"276",8.28264508779402e-14,0.999999999999917,0
"277",1,5.64880467313937e-19,1
"278",4.21654689395854e-16,1,0
"279",2.29746043243129e-31,1,0
"280",0.415967209751301,0.584032790248699,0
"281",1.2843273036059e-13,0.999999999999872,0
"282",2.4766453082572e-08,0.999999975233547,0
"283",1,1.04726924993838e-16,1
"284",2.40618703564014e-10,0.999999999759381,0
"285",1.32321939874517e-06,0.999998676780601,0
"286",1.57171948481105e-05,0.999984282805152,0
"287",0.999994020625533,5.97937446672094e-06,1
"288",2.80343754898465e-05,0.99997196562451,0
"289",0.999999999999876,1.23803888794944e-13,1
"290",1,1.06229283911641e-26,1
"291",1,2.04423398864884e-24,1
"292",1,9.57117156655588e-30,1
"293",7.47976667806875e-10,0.999999999252023,0
"294",1.22046687409421e-12,0.999999999998779,0
"295",1,5.42171422095674e-23,1
"296",4.14991836606934e-06,0.999995850081634,0
"297",9.02954662585903e-10,0.999999999097045,0
"298",0.99999999924746,7.52539671848943e-10,1
"299",4.85594057690708e-14,0.999999999999951,0
"300",9.59208221178238e-18,1,0
"301",1.05817356718389e-10,0.999999999894183,0
"302",1,1.57764186735703e-22,1
"303",4.83315422718305e-14,0.999999999999952,0
"304",1.09887815035641e-18,1,0
"305",2.43853754092936e-06,0.999997561462459,0
"306",1,4.22474695532212e-33,1
"307",1.68271477460818e-18,1,0
"308",1.47163661342162e-14,0.999999999999985,0
"309",0.00176368843182598,0.998236311568174,0
"310",5.25458777117362e-23,1,0
"311",8.23023993975692e-12,0.99999999999177,0
"312",1.55773684568783e-11,0.999999999984423,0
"313",2.63627382620239e-21,1,0
"314",2.28899819547437e-20,1,0
"315",2.69440498675245e-18,1,0
"316",8.00491986799327e-16,0.999999999999999,0
"317",2.27311357890894e-16,1,0
"318",9.67299272659771e-06,0.999990327007273,0
"319",4.60172995310602e-19,1,0
"320",0.000795083079762074,0.999204916920238,0
"321",2.88086670809146e-08,0.999999971191333,0
"322",7.29906915445775e-08,0.999999927009309,0
"323",1.04612989548701e-20,1,0
"324",0.000155635321133812,0.999844364678866,0
"325",0.999999987533571,1.24664292664314e-08,1
"326",2.90884371205138e-16,1,0
"327",2.397082051809e-11,0.999999999976029,0
"328",3.15258783933343e-09,0.999999996847412,0
"329",0.63928052803795,0.36071947196205,1
"330",7.42054638531988e-07,0.999999257945361,0
"331",9.50661898301979e-06,0.999990493381017,0
"332",1.54229142273732e-15,0.999999999999998,0
"333",0.999999999999852,1.4767981662403e-13,1
"334",0.436760046573387,0.563239953426613,0
"335",0.998907937565781,0.00109206243421904,1
"336",6.2781620868533e-07,0.999999372183791,0
"337",8.45651479394615e-14,0.999999999999916,0
"338",1.78114207282102e-17,1,0
"339",6.13523355667934e-23,1,0
"340",0.0438474834228021,0.956152516577198,0
"341",0.999827585535278,0.000172414464721815,1
"342",0.221870883579495,0.778129116420505,0
"343",3.96972817023894e-07,0.999999603027183,0
"344",0.999999977292577,2.27074229996834e-08,1
"345",1,6.82349398693085e-19,1
"346",0.193748538470362,0.806251461529638,0
"347",1.11154841620663e-12,0.999999999998888,0
"348",6.84110333653309e-06,0.999993158896663,0
"349",6.56495007695799e-14,0.999999999999934,0
"350",5.54586159228494e-08,0.999999944541384,0
"351",1,7.88556727476708e-32,1
"352",1.54219251957835e-07,0.999999845780748,0
"353",9.00080502931252e-19,1,0
"354",2.13080121279848e-07,0.999999786919879,0
"355",2.27054681360424e-24,1,0
"356",2.04878893527056e-08,0.999999979512111,0
"357",0.00258919163689555,0.997410808363104,0
"358",4.35963648564868e-18,1,0
"359",8.67636860910732e-27,1,0
"360",1,4.34564965597392e-21,1
"361",0.0516988311580324,0.948301168841968,0
"362",2.75519741452258e-25,1,0
"363",6.30284836758421e-14,0.999999999999937,0
"364",2.22702901420713e-23,1,0
"365",0.00913989703629051,0.99086010296371,0
"366",0.999999999679631,3.20368799633417e-10,1
"367",1.95817387019215e-16,1,0
"368",1.93069622812955e-14,0.999999999999981,0
"369",0.999999999999984,1.63669185276387e-14,1
"370",5.10441056374149e-07,0.999999489558944,0
"371",3.74253746314917e-20,1,0
"372",5.4129948173214e-14,0.999999999999946,0
"373",1.40960919967479e-07,0.99999985903908,0
"374",2.94993533878673e-09,0.999999997050065,0
"375",2.07177357374775e-11,0.999999999979282,0
"376",3.95827854150528e-07,0.999999604172146,0
"377",1.43612937937156e-11,0.999999999985639,0
"378",4.83040929961331e-09,0.999999995169591,0
"379",4.52740435730287e-22,1,0
"380",7.53806417478987e-15,0.999999999999992,0
"381",1,2.09535501613068e-21,1
"382",9.30697187140059e-08,0.999999906930281,0
"383",2.59436904264115e-17,1,0
"384",0.999999999999994,6.46315979250396e-15,1
"385",3.3713763022448e-16,1,0
"386",8.12379832460896e-11,0.999999999918762,0
"387",5.93238786963049e-23,1,0
"388",0.00137754849610677,0.998622451503893,0
"389",5.34693863730007e-15,0.999999999999995,0
"390",1.41091982659874e-14,0.999999999999986,0
"391",0.0319793341560467,0.968020665843953,0
"392",2.16630436736494e-09,0.999999997833696,0
"393",1.00837332622474e-09,0.999999998991627,0
"394",1.6015606934247e-11,0.999999999983984,0
"395",1.28705646049904e-07,0.999999871294354,0
"396",1.06386163040654e-12,0.999999999998936,0
"397",4.47791941304248e-29,1,0
"398",4.49283540528532e-10,0.999999999550716,0
"399",0.0564370178514845,0.943562982148516,0
"400",1.16983501304677e-10,0.999999999883016,0
"401",2.32399530830115e-14,0.999999999999977,0
"402",6.21122964527822e-10,0.999999999378877,0
"403",1.04511810591167e-22,1,0
"404",8.41955170037654e-12,0.99999999999158,0
"405",1.60825068061129e-17,1,0
"406",1,1.88090705698996e-24,1
"407",0.999991654391354,8.3456086462384e-06,1
"408",3.49332751894938e-16,1,0
"409",0.999011978048946,0.000988021951054217,1
"410",9.79317539367948e-05,0.999902068246063,0
"411",0.18839841423434,0.81160158576566,0
"412",0.999999999999995,5.48184600983863e-15,1
"413",6.07308916891949e-20,1,0
"414",1.79859733014135e-08,0.999999982014027,0
"415",4.4424653582639e-11,0.999999999955575,0
"416",3.33292404484905e-09,0.999999996667076,0
"417",2.24562167645935e-06,0.999997754378324,0
"418",1,5.3983609570556e-28,1
"419",1.66063590119894e-08,0.999999983393641,0
"420",7.32305603592631e-10,0.999999999267694,0
"421",9.35082668234705e-16,0.999999999999999,0
"422",5.2464316275253e-13,0.999999999999475,0
"423",1,3.47976322323628e-17,1
"424",8.38755273810465e-12,0.999999999991612,0
"425",1.85246270945504e-18,1,0
"426",2.90745595067464e-07,0.999999709254405,0
"427",5.92077575934283e-47,1,0
"428",1.204469210826e-16,1,0
"429",4.35926996810921e-05,0.999956407300319,0
"430",1.2911245254957e-21,1,0
"431",0.999697870683198,0.00030212931680177,1
"432",1.15252155058386e-12,0.999999999998847,0
"433",1.22822893406892e-11,0.999999999987718,0
"434",7.81089478754582e-11,0.999999999921891,0
"435",2.70404242911752e-11,0.99999999997296,0
"436",3.80942691508951e-12,0.99999999999619,0
"437",0.988038967381963,0.0119610326180372,1
"438",6.73875528862354e-07,0.999999326124471,0
"439",1,2.46761433955974e-19,1
"440",1.41625200178053e-13,0.999999999999858,0
"441",3.71006034481696e-06,0.999996289939655,0
"442",6.81802710554255e-07,0.999999318197289,0
"443",2.61443044244245e-16,1,0
"444",4.80291256620021e-22,1,0
"445",0.000397024036260906,0.999602975963739,0
"446",1,8.98244885145747e-20,1
"447",0.305474328328805,0.694525671671195,0
"448",4.56877494943343e-11,0.999999999954312,0
"449",1,1.03340313149691e-17,1
"450",0.021717928203677,0.978282071796323,0
"451",1.62982554299247e-09,0.999999998370174,0
"452",1.05842144902154e-12,0.999999999998942,0
"453",1,7.49876156692602e-24,1
"454",1.26564571513228e-13,0.999999999999873,0
"455",0.999999999999994,5.74310190672696e-15,1
"456",1,5.52275891387487e-22,1
"457",5.37504758631459e-17,1,0
"458",7.58632907895651e-08,0.999999924136709,0
"459",0.0121948662157792,0.987805133784221,0
"460",1.15768444994306e-10,0.999999999884231,0
"461",4.39904557564392e-08,0.999999956009544,0
"462",1.88647263285981e-34,1,0
"463",2.34380617956983e-11,0.999999999976562,0
"464",2.96569219122962e-05,0.999970343078088,0
"465",0.0322468395708217,0.967753160429178,0
"466",8.43270467606653e-55,1,0
"467",3.43277756868316e-23,1,0
"468",1.02107472110157e-07,0.999999897892528,0
"469",2.37832359669488e-05,0.999976216764033,0
"470",0.999985511045695,1.44889543045526e-05,1
"471",1,1.28831697165628e-27,1
"472",0.999999999999979,2.0706400944775e-14,1
"473",1.44893366002657e-06,0.99999855106634,0
"474",4.10644910101001e-24,1,0
"475",1.04459778756674e-09,0.999999998955402,0
"476",3.26244914690765e-13,0.999999999999674,0
"477",2.2263507996871e-19,1,0
"478",7.88403845077916e-21,1,0
"479",0.996519677087473,0.00348032291252686,1
"480",8.83322551372298e-26,1,0
"481",0.999999392897267,6.0710273280648e-07,1
"482",7.76191014365211e-08,0.999999922380899,0
"483",0.0220870064114735,0.977912993588526,0
"484",3.31554138680261e-10,0.999999999668446,0
"485",1.7175787838718e-21,1,0
"486",0.00700430675277692,0.992995693247223,0
"487",5.33176817212421e-12,0.999999999994668,0
"488",0.999999999997628,2.37225543680938e-12,1
"489",4.91704986037965e-24,1,0
"490",5.4039947385979e-11,0.99999999994596,0
"491",1.21359802537732e-09,0.999999998786402,0
"492",7.91665321805117e-15,0.999999999999992,0
"493",4.58313309070898e-18,1,0
"494",0.00156119523269059,0.998438804767309,0
"495",1.6276230220721e-29,1,0
"496",1.33096435351571e-12,0.999999999998669,0
"497",0.00218707917359188,0.997812920826408,0
"498",8.92726539810096e-10,0.999999999107273,0
"499",3.50017260214606e-14,0.999999999999965,0
"500",9.27397682662043e-15,0.999999999999991,0
"501",1,2.31976668456921e-30,1
"502",1.68476372687793e-16,1,0
"503",2.99008375801987e-10,0.999999999700992,0
"504",0.99999999999988,1.19774402279906e-13,1
"505",0.999999999994713,5.28696466971413e-12,1
"506",0.438210933232903,0.561789066767097,0
"507",5.89663225079731e-13,0.99999999999941,0
"508",6.26171688142613e-13,0.999999999999374,0
"509",4.99818295481176e-10,0.999999999500182,0
"510",3.36294353994441e-10,0.999999999663706,0
"511",0.569907104932291,0.430092895067709,1
"512",6.0736318252005e-15,0.999999999999994,0
"513",8.98397180769369e-08,0.999999910160282,0
"514",2.09971043009985e-17,1,0
"515",1.20990205892047e-15,0.999999999999999,0
"516",3.96649133066212e-19,1,0
"517",1,1.3026361991263e-19,1
"518",0.999999999915427,8.45729835541076e-11,1
"519",7.92338009419032e-17,1,0
"520",6.22318434010238e-09,0.999999993776816,0
"521",0.999999898227266,1.01772734203925e-07,1
"522",9.32606394585739e-13,0.999999999999067,0
"523",0.0135611967002369,0.986438803299763,0
"524",2.31767511990972e-05,0.999976823248801,0
"525",1.60879255040175e-10,0.999999999839121,0
"526",1.59378881320958e-10,0.999999999840621,0
"527",4.64677852496414e-12,0.999999999995353,0
"528",1,8.25616936770868e-18,1
"529",0.999999996375835,3.62416452028234e-09,1
"530",5.71141385159534e-14,0.999999999999943,0
"531",0.000159049445092731,0.999840950554907,0
"532",7.80261044652928e-10,0.999999999219739,0
"533",7.02347151770588e-10,0.999999999297653,0
"534",0.999998911197837,1.08880216328669e-06,1
"535",0.896741243128993,0.103258756871007,1
"536",1.55853336662066e-10,0.999999999844147,0
"537",1.6249585484151e-15,0.999999999999998,0
"538",0.923185514484251,0.0768144855157489,1
"539",5.97311627526788e-13,0.999999999999403,0
"540",3.18621192275547e-16,1,0
"541",6.93774618245519e-09,0.999999993062254,0
"542",7.6296806472339e-10,0.999999999237032,0
"543",8.14069977439591e-12,0.999999999991859,0
"544",2.33329058952859e-13,0.999999999999767,0
"545",1.21028395519649e-07,0.999999878971604,0
"546",2.34949242752388e-17,1,0
"547",4.23253606517729e-12,0.999999999995767,0
"548",0.999999903067727,9.69322726728927e-08,1
"549",1,7.67155172597826e-28,1
"550",2.18008345788325e-07,0.999999781991654,0
"551",0.88299292886608,0.11700707113392,1
"552",1.6451474756367e-05,0.999983548525244,0
"553",0.00504558120028032,0.99495441879972,0
"554",0.999999999998768,1.23193883125262e-12,1
"555",1.89701683377807e-10,0.999999999810298,0
"556",4.35946394324074e-07,0.999999564053606,0
"557",0.000692916452688504,0.999307083547311,0
"558",0.999999911514161,8.84858390676183e-08,1
"559",5.62529629763419e-11,0.999999999943747,0
"560",4.97359257720444e-23,1,0
"561",2.48763593657055e-08,0.999999975123641,0
"562",0.999999999998555,1.44494045305352e-12,1
"563",1.62843434178181e-12,0.999999999998372,0
"564",2.19812743373243e-07,0.999999780187257,0
"565",1,3.43921530605087e-21,1
"566",5.86883587192483e-17,1,0
"567",1,1.50980049983879e-33,1
"568",0.0173525000127995,0.9826474999872,0
"569",2.05173705449379e-11,0.999999999979483,0
"570",4.86170291425819e-13,0.999999999999514,0
"571",1.75032262578439e-14,0.999999999999983,0
"572",7.86483112285122e-12,0.999999999992135,0
"573",0.0772994072458788,0.922700592754121,0
"574",0.999999999999998,2.24609927788511e-15,1
"575",1.74386566414507e-18,1,0
"576",3.17669690178762e-14,0.999999999999968,0
"577",0.999999996889866,3.11013353483615e-09,1
"578",2.04814155563299e-14,0.99999999999998,0
"579",1.11522928372065e-09,0.999999998884771,0
"580",9.18812459265501e-11,0.999999999908119,0
"581",1.05866869993364e-07,0.99999989413313,0
"582",9.83351767619299e-07,0.999999016648232,0
"583",7.23347810953761e-09,0.999999992766522,0
"584",2.0098082246344e-07,0.999999799019178,0
"585",2.56526718071956e-17,1,0
"586",1,4.97198304508638e-25,1
"587",1.27519995735177e-16,1,0
"588",6.45424555615003e-06,0.999993545754444,0
"589",1,5.14694493084028e-19,1
"590",0.023347993935272,0.976652006064728,0
"591",2.99669129999344e-14,0.99999999999997,0
"592",0.000847625229116434,0.999152374770884,0
"593",1,3.27381332832821e-22,1
"594",1.98591041724688e-17,1,0
"595",3.96635776294378e-06,0.999996033642237,0
"596",0.504274703282888,0.495725296717112,1
"597",0.426070959730421,0.573929040269579,0
"598",0.102775130183301,0.897224869816699,0
"599",7.14570718549735e-13,0.999999999999285,0
"600",0.0346035145666777,0.965396485433322,0
"601",1.0354152634924e-24,1,0
"602",2.01652344559279e-07,0.999999798347656,0
"603",0.999999999999794,2.05646152645504e-13,1
"604",4.38485086521458e-06,0.999995615149135,0
"605",0.000309751095678309,0.999690248904322,0
"606",4.10049943365588e-12,0.9999999999959,0
"607",2.80083694131452e-27,1,0
"608",1.51617958523232e-08,0.999999984838204,0
"609",1.12288135486923e-50,1,0
"610",4.2673248419276e-15,0.999999999999996,0
"611",1,2.22724455872284e-20,1
"612",0.00246934969304362,0.997530650306956,0
"613",0.999999965355793,3.4644207140391e-08,1
"614",1.12504266114703e-10,0.999999999887496,0
"615",2.75829179893358e-12,0.999999999997242,0
"616",3.29173526050396e-16,1,0
"617",7.10139275140358e-10,0.999999999289861,0
"618",6.87117223776936e-06,0.999993128827762,0
"619",2.99236598794762e-15,0.999999999999997,0
"620",1.68268753883599e-06,0.999998317312461,0
"621",2.79228355609638e-13,0.999999999999721,0
"622",0.999999841977524,1.58022476242742e-07,1
"623",4.82084253318529e-07,0.999999517915747,0
"624",9.35041585541702e-21,1,0
"625",9.03889126445526e-13,0.999999999999096,0
"626",2.66789985529249e-06,0.999997332100145,0
"627",0.899269540059482,0.100730459940518,1
"628",0.922430034228025,0.0775699657719748,1
"629",4.65527815711452e-07,0.999999534472184,0
"630",0.99999999999996,4.00953268290462e-14,1
"631",0.0286031534475517,0.971396846552448,0
"632",1.2086207043631e-14,0.999999999999988,0
"633",0.000289943504891683,0.999710056495108,0
"634",3.1551383845889e-20,1,0
"635",3.70221773526884e-25,1,0
"636",0.000181544664143917,0.999818455335856,0
"637",1.73105610008951e-06,0.9999982689439,0
