"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"851",0.159414614286212,6.94528018354395e-06,0.277790413696744,1.3062303609293e-07,0.0447549260649645,9.99999999804653e-11,0.516720304301541,0.00131266554731879,9.99999999804653e-11
"852",9.99999999605062e-11,0.574875213927026,4.98329187612891e-06,9.99999999605062e-11,0.00965718740601886,9.99999999605062e-11,9.99999999605062e-11,0.415442022670137,2.05923049422346e-05
"853",9.99999999300105e-11,9.99999999300105e-11,0.999913596627382,9.99999999300105e-11,8.64026726185029e-05,9.99999999300105e-11,9.99999999300105e-11,9.99999999300105e-11,9.99999999300105e-11
"854",9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,0.999999994933688,9.999999993e-11,9.999999993e-11,4.36631229559051e-09
"855",9.999999993e-11,9.999999993e-11,9.999999993e-11,0.9999999992,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11
"856",0.554262308276985,3.15910397165622e-07,0.084461524307898,0.000140157261212318,0.00726255939897357,9.99999999800061e-11,0.35375743969089,0.000115694953644489,9.99999999800061e-11
"857",9.999999996e-11,8.09435461673782e-10,0.00829452836146351,9.999999996e-11,0.983004715656969,9.999999996e-11,2.49870521522363e-10,0.0087007545222617,9.999999996e-11
"858",9.99999999600000e-11,8.32971488114968e-09,0.444914365713598,9.99999999600000e-11,0.552479827741614,9.99999999600000e-11,0.000426590623733133,0.00217920719133987,9.99999999600000e-11
"859",9.999999996e-11,5.59700801302845e-10,0.0231898712393931,9.999999996e-11,0.971536114879952,9.999999996e-11,5.10530473623481e-09,0.00527400781564943,9.999999996e-11
"860",9.999999993e-11,9.999999993e-11,4.58816954322741e-08,9.999999993e-11,0.999999953418304,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11
"861",9.99999999500019e-11,9.99999999500019e-11,0.0296275388751459,9.99999999500019e-11,0.970148234039427,9.99999999500019e-11,2.4432642642324e-10,0.000224226341100515,9.99999999500019e-11
"862",9.999999995e-11,0.00292593688914005,2.5786395306264e-09,9.999999995e-11,0.00704255725104325,9.999999995e-11,9.999999995e-11,0.990031502781177,9.999999995e-11
"863",9.999999995e-11,0.00704521086382216,6.79760257669666e-10,9.999999995e-11,0.00348255027777733,9.999999995e-11,9.999999995e-11,0.98947223767864,9.999999995e-11
"864",9.99999999402429e-11,2.44481953069518e-09,9.99999999402429e-11,9.99999999402429e-11,0.0312477663621966,9.99999999402429e-11,9.99999999402429e-11,0.968752230592984,9.99999999402429e-11
"865",9.99999999500002e-11,9.99999999500002e-11,0.0801170192022544,9.99999999500002e-11,0.919815098992669,9.99999999500002e-11,2.20041787967501e-09,6.78791046593288e-05,9.99999999500002e-11
"866",9.99999999400565e-11,1.15726220466478e-08,9.99999999400565e-11,9.99999999400565e-11,9.99999999400565e-11,0.999349231672107,9.99999999400565e-11,9.99999999400565e-11,0.00065075615527107
"867",9.99999999600002e-11,0.000845748387426691,0.00774231839505949,9.99999999600002e-11,0.639167042525766,9.99999999600002e-11,9.45386208655922e-08,0.352244795753128,9.99999999600002e-11
"868",9.99999999441496e-11,9.99999999441496e-11,0.734563451292635,9.99999999441496e-11,0.265436547985809,9.99999999441496e-11,9.99999999441496e-11,1.21556517623956e-10,9.99999999441496e-11
"869",9.999999996e-11,9.3658582955302e-07,0.0216061046842398,9.999999996e-11,0.931010805683334,9.999999996e-11,7.03804997930143e-08,0.0473820822660971,9.999999996e-11
"870",9.99999999486039e-11,3.43204182402683e-09,9.99999999486039e-11,9.99999999486039e-11,0.0912853245964667,9.99999999486039e-11,9.99999999486039e-11,0.908714671371491,9.99999999486039e-11
"871",0.732238090309286,9.99999999539646e-11,0.00234807805508032,9.99999999539646e-11,1.9649346712497e-06,9.99999999539646e-11,0.265411866200963,9.99999999539646e-11,9.99999999539646e-11
"872",9.99999999600030e-11,0.207044211724304,1.50719466548682e-06,9.99999999600030e-11,0.0153006225561189,9.99999999600030e-11,9.99999999600030e-11,0.777653656031803,2.09310926545622e-09
"873",9.99999999700003e-11,0.190829511995417,1.84224553814516e-09,9.99999999700003e-11,8.37972025906276e-06,2.65253203932787e-06,9.99999999700003e-11,0.00290956387237018,0.806249889737669
"874",1.68709269524431e-10,9.99999999609177e-11,0.889711527003026,9.99999999609177e-11,0.0729135441717105,9.99999999609177e-11,0.0373495436057948,2.53846507590171e-05,9.99999999609177e-11
"875",9.99999999400354e-11,9.99999999400354e-11,0.934411547713955,9.99999999400354e-11,0.000163986314807158,9.99999999400354e-11,0.0654244653712381,9.99999999400354e-11,9.99999999400354e-11
"876",9.99999999601035e-11,0.0138055920526223,9.99999999601035e-11,9.99999999601035e-11,2.51014046193347e-08,0.00207229490558371,9.99999999601035e-11,4.17061164227376e-05,0.984080381423966
"877",9.99999999500231e-11,0.853367532530307,9.99999999500231e-11,9.99999999500231e-11,9.81941720899359e-06,9.99999999500231e-11,9.99999999500231e-11,0.146622646993277,5.59206915021871e-10
"878",9.9999999940016e-11,6.89285972997151e-07,9.9999999940016e-11,9.9999999940016e-11,9.9999999940016e-11,0.00442070260633396,9.9999999940016e-11,9.9999999940016e-11,0.995578607507693
"879",9.999999994e-11,9.999999994e-11,0.99933868829492,9.999999994e-11,2.79088020021744e-08,9.999999994e-11,0.000661283196278429,9.999999994e-11,9.999999994e-11
"880",9.99999999300005e-11,5.97284177380948e-06,9.99999999300005e-11,9.99999999300005e-11,9.99999999300005e-11,9.99999999300005e-11,9.99999999300005e-11,9.99999999300005e-11,0.999994026458226
"881",9.999999995e-11,9.999999995e-11,0.172567116055278,9.999999995e-11,0.827431332950744,9.999999995e-11,4.47254487688767e-10,1.55004672349308e-06,9.999999995e-11
"882",9.99999999407716e-11,0.103457382297241,9.99999999407716e-11,9.99999999407716e-11,0.000321575529989335,9.99999999407716e-11,9.99999999407716e-11,0.89622104157277,9.99999999407716e-11
"883",9.99999999500018e-11,0.968743677999536,9.99999999500018e-11,9.99999999500018e-11,9.17173266936322e-07,9.99999999500018e-11,9.99999999500018e-11,0.0312552768335587,1.27493638574947e-07
"884",8.393065281965e-06,8.44243000450675e-10,0.688176256363677,9.999999997e-11,0.0466858123567748,9.999999997e-11,0.265062768990325,6.67680796987314e-05,9.999999997e-11
"885",9.999999994e-11,9.999999994e-11,0.999946377044532,9.999999994e-11,2.95855390254509e-05,9.999999994e-11,2.40368164429042e-05,9.999999994e-11,9.999999994e-11
"886",0.781315675844521,9.999999994e-11,1.37846334498512e-07,9.999999994e-11,9.999999994e-11,9.999999994e-11,0.218684185709145,9.999999994e-11,9.999999994e-11
"887",9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,0.999999946389653,9.999999993e-11,9.999999993e-11,5.29103467725319e-08
"888",9.999999995e-11,0.997941941742921,9.999999995e-11,9.999999995e-11,6.1645268144532e-09,9.999999995e-11,9.999999995e-11,0.00150155515500971,0.000556496437542337
"889",1.85125583964023e-07,3.5119802387514e-10,0.803419848282925,9.999999997e-11,0.0667744569984211,9.999999997e-11,0.129734328259098,7.11806827738436e-05,9.999999997e-11
"890",0.0336106778516144,1.35681611911896e-07,0.322693906936976,9.99999999700097e-11,0.0275206109635749,9.99999999700097e-11,0.615946429546188,0.00022823872003476,9.99999999700097e-11
"891",9.9999999940798e-11,9.9999999940798e-11,0.752519877252891,9.9999999940798e-11,0.000253612480542182,9.9999999940798e-11,0.247226509666567,9.9999999940798e-11,9.9999999940798e-11
"892",2.5698956199112e-05,1.47757471895323e-09,0.64504330893154,9.999999997e-11,0.0438623853982801,9.999999997e-11,0.310993013195825,7.55917405814622e-05,9.999999997e-11
"893",9.99999999600818e-11,0.739237959217212,1.19093154049812e-06,9.99999999600818e-11,0.00351313706207742,9.99999999600818e-11,9.99999999600818e-11,0.257086514672315,0.000161197716854841
"894",9.999999994e-11,0.185693987351327,9.999999994e-11,9.999999994e-11,3.86096861057392e-06,9.999999994e-11,9.999999994e-11,0.814302151080062,9.999999994e-11
"895",9.9999999930797e-11,9.9999999930797e-11,9.9999999930797e-11,9.9999999930797e-11,0.626312671641798,9.9999999930797e-11,9.9999999930797e-11,0.373687327658202,9.9999999930797e-11
"896",9.99999999563787e-11,0.000631666173251587,0.000531639297231105,9.99999999563787e-11,0.431288338547012,9.99999999563787e-11,9.99999999563787e-11,0.567548355482505,9.99999999563787e-11
"897",0.999999998956921,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,3.43079315519943e-10,9.999999993e-11,9.999999993e-11
"898",9.99999999600016e-11,0.16372036375259,1.31092559711752e-06,9.99999999600016e-11,0.0163616679244298,9.99999999600016e-11,9.99999999600016e-11,0.819916656544754,4.52628959291389e-10
