"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"27",1.87028180239629e-161,0.24400948991758,1.15826737199514e-37,7.99287446513583e-159,1.40851015999475e-23,2.43310490634238e-171,0.382030379285147,0.373960130797273,6.19778086354295e-159
"28",6.7825094276069e-195,0.244011153974069,1.16278239382341e-54,4.76894513503142e-207,2.23774651771474e-23,1.27308812657481e-208,0.382029397542313,0.373959448483618,3.69790330451308e-207
"29",1.93794646109213e-159,0.244009196822338,6.86605226818849e-37,1.552254209566e-143,1.27338696186125e-19,7.49750130607488e-166,0.382030552202256,0.373960250975407,1.20363850043761e-143
"30",6.00675403570414e-157,0.244009829899718,8.04205092619977e-41,1.02658310451883e-164,5.57416251148147e-25,2.40338515195628e-168,0.382030178706742,0.37395999139354,7.9602615401707e-165
"31",2.41489944081187e-178,0.244010434763932,1.15001245786683e-51,1.38162360695979e-153,6.95259168073399e-12,7.56310337829392e-184,0.382029821850807,0.373959743378309,1.0713292682358e-153
"32",1.35159247284648e-147,0.244008911110129,5.94147989932895e-38,1.13140553929646e-122,4.1781873536267e-16,8.58027382689873e-154,0.382030720764351,0.37396036812552,8.77306860122057e-123
"33",3.25093392483415e-188,0.244010726764092,1.34624235738488e-54,5.58667226479018e-171,1.52245077828826e-14,3.40077438396813e-196,0.382029649582919,0.373959623652974,4.33197976580687e-171
"34",1.5153871975103e-162,0.244009395303485,1.88990759326378e-39,1.0326117327353e-145,3.62993724469003e-19,3.69057091356883e-170,0.382030435104282,0.373960169592234,8.0070083228913e-146
"35",5.69975689496368e-167,0.244009528510222,9.14914688832587e-39,3.45520711279668e-148,1.4864749702763e-18,2.86212664725973e-172,0.382030356516705,0.373960114973072,2.67921341898679e-148
"36",3.99556425939665e-159,0.244009676760909,1.91893448604169e-44,6.50016632068163e-148,5.3360247669342e-20,1.42624757161606e-167,0.382030269053455,0.373960054185636,5.04031517170618e-148
"37",6.60502122101826e-177,0.244010132267094,1.41138133594802e-38,3.20993513457472e-163,1.25471660474745e-20,4.59926345579725e-182,0.382030000319642,0.373959867413264,2.48902627422202e-163
"38",3.85477030138852e-160,0.244009243585091,4.22850044836938e-41,1.99483779722612e-140,9.12714039346475e-18,1.14901477557412e-167,0.382030524613233,0.373960231801676,1.54682368395112e-140
"39",2.03289778143889e-187,0.244010519316872,3.03548101501576e-55,7.1726159695548e-165,1.03046300664591e-12,8.0200129317957e-195,0.382029771969499,0.373959708712598,5.56174154761907e-165
"40",1.65946997451078e-164,0.244009850496569,7.93843521308619e-46,8.06076230258108e-155,4.7796020810404e-20,4.18913745842104e-173,0.382030166554412,0.373959982949019,6.25042199304159e-155
"41",5.14961503770729e-177,0.244010001326259,1.18591278282898e-51,1.40769666987657e-150,2.70268781430782e-12,2.28153213337304e-183,0.382030077567143,0.373959921103895,1.09154666700822e-150
"42",4.60205429288217e-167,0.2440099607359,1.48969887035997e-46,2.58644411429814e-157,7.26072790417861e-20,6.04768082164631e-176,0.382030101516525,0.373959937747575,2.00556306822315e-157
"43",1.2833190518021e-178,0.244009989168645,1.18846948254567e-45,1.64857426157524e-165,2.24029313030355e-19,5.80923006009835e-188,0.382030084741629,0.373959926089726,1.2783263461835e-165
"44",6.95347187837135e-182,0.244010410172531,5.04521050994816e-53,9.64746642223288e-155,8.40542638431071e-11,2.20445518029188e-187,0.382029836318004,0.37395975342541,7.4807734106421e-155
"45",3.29452078031754e-169,0.244009337284947,2.28345467855641e-41,2.61558510951052e-138,1.51188599090833e-13,7.86180424168937e-173,0.382030469333042,0.37396019338186,2.02815938238519e-138
"46",3.43072604594762e-179,0.244010216814774,4.1814297147645e-50,1.07160695012828e-174,1.35731597219239e-20,7.45891350268844e-190,0.38202995043719,0.373959832748036,8.30938241018882e-175
"47",1.1250839155918e-179,0.244011327175946,3.08072586683791e-51,2.99421726993169e-175,9.01757079488113e-19,2.88340620986609e-188,0.382029295361006,0.373959377463048,2.32175578107958e-175
"48",4.43419310800028e-163,0.244009446065009,4.13850457599067e-38,2.93252235506056e-155,9.45493875971936e-22,1.40344779239815e-171,0.382030405156681,0.37396014877831,2.27391672587684e-155
"49",6.38736498938596e-184,0.244011006653175,3.46742169409611e-51,5.05814629121751e-184,1.05099922246506e-20,7.09305498381905e-194,0.382029484458112,0.373959508888713,3.92215371646975e-184
"50",9.22464321135392e-171,0.244010235138777,1.22552602249719e-47,1.65428441087109e-161,2.70857084511662e-19,1.89965102581573e-179,0.382029939627444,0.373959825233779,1.28275407167677e-161
"51",2.13978849611734e-162,0.244009559434854,3.9652355030641e-47,1.84248279740147e-134,7.15710864972724e-13,1.42382188093475e-167,0.382030338271297,0.373960102293133,1.42868559652124e-134
"52",8.42306525710702e-172,0.244010019855566,8.91829800120789e-47,1.2572144165445e-171,2.22316762789429e-21,8.10144383066043e-183,0.382030066637206,0.373959913507228,9.74860732045464e-172
"53",3.65362292298418e-180,0.244010094580058,6.61762770111484e-48,8.5790899687537e-172,5.27570429781887e-18,7.70179479936214e-191,0.382030022551769,0.373959882868173,6.6523401395685e-172
"54",4.32988447138315e-175,0.244009945386386,1.24785940033274e-43,4.12114147500475e-171,2.88829447531266e-22,6.81876499972484e-186,0.382030110571989,0.373959944041625,3.19558775521236e-171
"55",8.5508169677541e-186,0.244011316090783,7.7558959760626e-52,8.77163746447303e-189,3.17545266839313e-20,4.72199412601568e-196,0.382029301899951,0.373959382009265,6.80164402135691e-189
"56",3.12775706470498e-142,0.244008361102854,6.58455795703254e-29,1.56176575179089e-116,6.43385859211446e-18,4.40505614892923e-143,0.38203104525265,0.373960593644496,1.21101387642298e-116
"57",3.50649618947072e-190,0.244010509829047,2.19150981599893e-52,1.55394382632632e-167,1.04396798741338e-13,3.69280633411692e-199,0.38202977756762,0.373959712603229,1.20494865168164e-167
"58",8.51819743573148e-160,0.24400973963882,1.26586814501338e-43,5.81451990339931e-159,4.77232467830058e-22,6.48872872797972e-170,0.382030231957281,0.373960028403899,4.50865584655038e-159
"59",3.83229351188107e-172,0.244009376614869,1.16560915465076e-46,9.2249494262755e-147,2.20229078860364e-14,5.35151800996211e-179,0.382030446128889,0.373960177256221,7.15314812846248e-147
"60",3.88772358404955e-177,0.244010176433575,1.15252939536872e-49,9.71750150339852e-170,7.15848545248691e-19,1.74534608659294e-186,0.382029974260945,0.373959849305479,7.53507954139873e-170
"61",5.17830553102385e-152,0.244008463455832,8.49824243586877e-30,2.39312504727072e-133,3.06008309221278e-21,2.86972006779646e-151,0.382030984868436,0.373960551675732,1.85566089980968e-133
"62",6.82603912320026e-159,0.244009325150479,9.0598934187353e-40,3.21512426408074e-141,4.0967872120389e-17,1.29337562641847e-166,0.382030476492468,0.373960198357052,2.49304999406039e-141
"63",8.77366847847334e-178,0.244010206782812,1.31996803971756e-48,4.23609343967922e-176,6.05489433192227e-22,3.29761223049158e-189,0.382029956355866,0.373959836861322,3.28472303313945e-176
"64",1.74666741091442e-178,0.244010030597138,8.8004337683417e-45,1.08472683571999e-166,5.93531418270751e-20,1.32475219032642e-187,0.3820300603003,0.373959909102562,8.41111574305531e-167
"65",2.62909954529818e-157,0.244009288073995,1.89683102722924e-43,2.92657627045207e-137,2.38434589882142e-17,3.13869975536632e-164,0.382030498366386,0.373960213559619,2.26930605301312e-137
"66",2.84022469103628e-160,0.244009452721361,4.0477587198148e-36,1.66508461373735e-162,1.38133302786599e-24,2.06165202306634e-170,0.382030401229804,0.373960146048835,1.29112869221396e-162
"67",1.77448974863267e-169,0.244009804707966,4.10989517353483e-45,2.45633388457022e-158,1.17924310697439e-19,5.60338486336354e-179,0.382030193567846,0.373960001724188,1.90467387054136e-158
"68",1.4044381270739e-206,0.244012250340531,3.00492977662595e-57,4.20674752183178e-214,1.55811320037284e-21,4.85087600432174e-221,0.382028750721431,0.373958998938038,3.26196781924846e-214
"69",7.57232905888217e-160,0.244009233402497,4.26294301943348e-46,4.14309389644597e-124,2.49952003222462e-10,9.25663428155828e-164,0.38203053048907,0.373960235858481,3.21260995393578e-124
"70",3.70889064980899e-186,0.244010557519236,5.60577023334052e-54,2.84367651965534e-170,1.02571061411351e-15,9.75752915087089e-195,0.382029749431989,0.373959693048774,2.20502448681043e-170
"71",7.32835893437745e-144,0.24400862376974,6.04219390090978e-30,4.54527441462665e-113,8.72705098603085e-16,4.44040640524939e-144,0.38203089028729,0.373960485942969,3.52446606154046e-113
"72",9.94030423820535e-173,0.244010062628438,2.34234306023802e-47,1.95405273724939e-170,2.61589218913331e-21,1.5917243955534e-183,0.382030041402651,0.373959895968912,1.51519840754464e-170
"73",1.52572139298593e-157,0.244009189412838,1.25445402431562e-39,4.76141776128101e-133,5.3814893095246e-16,5.45589250893628e-164,0.3820305565735,0.373960254013662,3.6920664790773e-133
"74",4.03720587418374e-174,0.244010531240495,1.68356109654731e-49,6.00456392822538e-161,3.93762307854776e-17,1.51136356556131e-181,0.382029764936943,0.373959703822562,4.65601850380659e-161
"75",2.33007689202815e-146,0.244008906258407,1.18573836020615e-33,7.36375924137645e-131,5.50893459914137e-21,7.35937832011374e-153,0.382030723626966,0.373960370114627,5.7099565755741e-131
"76",3.76216196871655e-192,0.244010768846135,8.85738136146016e-56,9.66195074394896e-186,2.79279740920102e-19,2.83653677031845e-203,0.382029624755612,0.373959606398252,7.49200474579504e-186
"77",6.3768760687182e-179,0.244010673470894,2.93744276171536e-50,1.24951752889e-170,8.67304338151097e-19,1.65710572474274e-187,0.382029681025119,0.373959645503986,9.68892463280336e-171
"78",2.0363973720924e-133,0.244008888993485,1.55090266060127e-28,9.26424778136147e-121,2.31829400410932e-20,5.14280922227658e-141,0.382030733814306,0.373960377192209,7.18362059417965e-121
"79",2.37565598348146e-180,0.244010463719752,3.53404010051462e-50,3.33696770258801e-178,4.41405441905466e-19,7.56591713375319e-191,0.382029804770871,0.373959731509377,2.58752901219367e-178
"80",2.55094390960657e-145,0.24400883330016,4.05754938642139e-33,1.85337525786456e-132,1.41681036809406e-20,4.1860082852474e-152,0.382030766670232,0.373960400029608,1.43713175482255e-132
"81",3.81014975408845e-191,0.244011049491986,3.53753368052815e-54,1.40098742858466e-187,1.60344405605146e-18,5.90149955467632e-201,0.382029459183893,0.373959491324122,1.08634423233103e-187
"82",3.99142091858407e-202,0.244011801596577,3.86689375003631e-58,2.27493843406507e-204,4.75876423364686e-19,1.87815182198992e-213,0.382029015466136,0.373959182937287,1.76401743251291e-204
"83",9.7880529600763e-188,0.244010686945605,3.62512647747013e-53,2.00930608422391e-190,5.84000221478877e-21,5.07445334837785e-200,0.382029673074309,0.373959639980086,1.55804258557084e-190
"84",4.59831672740319e-182,0.244010514404891,4.25471170865902e-51,1.49667057241795e-177,5.55515778741012e-20,3.41604941816314e-192,0.382029774868436,0.373959710726673,1.16053821103047e-177
